omega_tau,C_12,C_13,C_23,K_3
0.0,-0.80134,-0.79844,1.0,0.9971
0.006289474781961547,-0.80338,-0.8096,0.99996,1.00618
0.012578949563923095,-0.80364,-0.81646,0.99992,1.01274
0.018868424345884642,-0.80998,-0.82234,0.99982,1.0121799999999999
0.02515789912784619,-0.81434,-0.83094,0.99964,1.01624
0.03144737390980774,-0.81846,-0.83774,0.99946,1.0187400000000002
0.037736848691769284,-0.81922,-0.84158,0.99928,1.02164
0.04402632347373083,-0.8295,-0.85172,0.99896,1.02118
0.05031579825569238,-0.82864,-0.8563,0.99872,1.02638
0.056605273037653926,-0.83728,-0.86184,0.99842,1.02298
0.06289474781961547,-0.8363,-0.86814,0.99798,1.02982
0.06918422260157703,-0.83938,-0.87232,0.99776,1.0307
0.07547369738353857,-0.84426,-0.87816,0.99728,1.03118
0.08176317216550011,-0.84322,-0.88942,0.99658,1.04278
0.08805264694746166,-0.84842,-0.89232,0.99618,1.0400800000000001
0.09434212172942322,-0.85612,-0.89874,0.99528,1.0379
0.10063159651138476,-0.85504,-0.90326,0.99428,1.0425
0.1069210712933463,-0.8602,-0.90922,0.99426,1.0432800000000002
0.11321054607530785,-0.86192,-0.9163,0.99366,1.0480399999999999
0.1195000208572694,-0.867,-0.91868,0.99298,1.04466
0.12578949563923095,-0.87326,-0.92336,0.99172,1.04182
0.1320789704211925,-0.8702,-0.92744,0.99082,1.04806
0.13836844520315406,-0.88036,-0.93386,0.98988,1.04338
0.1446579199851156,-0.87716,-0.9387,0.98892,1.05046
0.15094739476707714,-0.8821,-0.94286,0.9889,1.04966
0.15723686954903868,-0.88618,-0.94808,0.98816,1.0500600000000002
0.16352634433100022,-0.8868,-0.94978,0.98648,1.0494599999999998
0.16981581911296179,-0.89094,-0.95426,0.98558,1.0489000000000002
0.17610529389492333,-0.8932,-0.95836,0.98506,1.05022
0.18239476867688487,-0.8951,-0.96036,0.98318,1.04844
0.18868424345884643,-0.89882,-0.9644,0.9818,1.04738
