omega_tau,C_12,C_13,C_23,K_3
0.0,0.838,0.802,0.924,0.96
0.006289474781961547,0.844,0.838,0.886,0.892
0.012578949563923095,0.826,0.852,0.882,0.856
0.018868424345884642,0.854,0.852,0.878,0.88
0.02515789912784619,0.856,0.834,0.892,0.914
0.03144737390980774,0.858,0.834,0.884,0.908
0.037736848691769284,0.824,0.83,0.886,0.88
0.04402632347373083,0.848,0.844,0.886,0.89
0.05031579825569238,0.832,0.826,0.896,0.902
0.056605273037653926,0.842,0.85,0.858,0.85
0.06289474781961547,0.822,0.872,0.852,0.8019999999999999
0.06918422260157703,0.85,0.856,0.86,0.854
0.07547369738353857,0.822,0.84,0.87,0.852
0.08176317216550011,0.838,0.796,0.888,0.9299999999999999
0.08805264694746166,0.822,0.856,0.846,0.8119999999999999
0.09434212172942322,0.82,0.848,0.872,0.844
0.10063159651138476,0.852,0.826,0.86,0.886
0.1069210712933463,0.816,0.832,0.866,0.85
0.11321054607530785,0.854,0.78,0.866,0.94
0.1195000208572694,0.832,0.806,0.88,0.9059999999999999
0.12578949563923095,0.846,0.83,0.872,0.888
0.1320789704211925,0.82,0.782,0.864,0.9019999999999999
0.13836844520315406,0.84,0.796,0.874,0.9179999999999999
0.1446579199851156,0.848,0.834,0.892,0.906
0.15094739476707714,0.852,0.808,0.86,0.9039999999999999
0.15723686954903868,0.826,0.802,0.866,0.8899999999999999
0.16352634433100022,0.81,0.798,0.86,0.8719999999999999
0.16981581911296179,0.818,0.782,0.86,0.8959999999999999
0.17610529389492333,0.792,0.784,0.898,0.9059999999999999
0.18239476867688487,0.808,0.778,0.82,0.8500000000000001
0.18868424345884643,0.792,0.758,0.888,0.9220000000000002
0.19497371824080797,0.766,0.754,0.856,0.8679999999999999
0.20126319302276952,0.834,0.748,0.856,0.942
0.20755266780473106,0.822,0.76,0.862,0.9239999999999999
0.2138421425866926,0.824,0.786,0.842,0.8799999999999999
0.22013161736865416,0.818,0.748,0.856,0.9259999999999999
0.2264210921506157,0.794,0.748,0.826,0.8720000000000001
0.23271056693257725,0.82,0.798,0.884,0.9059999999999999
0.2390000417145388,0.85,0.728,0.82,0.942
0.24528951649650035,0.812,0.738,0.848,0.9220000000000002
0.2515789912784619,0.832,0.742,0.834,0.9239999999999999
0.25786846606042346,0.812,0.774,0.852,0.8900000000000001
0.264157940842385,0.828,0.702,0.856,0.982
0.27044741562434654,0.816,0.756,0.85,0.9099999999999999
0.2767368904063081,0.816,0.732,0.834,0.9179999999999999
0.2830263651882696,0.808,0.686,0.846,0.9679999999999999
0.2893158399702312,0.83,0.696,0.822,0.956
0.2956053147521927,0.764,0.718,0.846,0.8919999999999999
0.3018947895341543,0.808,0.684,0.854,0.9779999999999999
0.30818426431611584,0.802,0.652,0.806,0.9560000000000001
0.31447373909807735,0.836,0.668,0.818,0.9859999999999999
0.3207632138800389,0.812,0.706,0.83,0.9359999999999999
0.32705268866200043,0.788,0.692,0.854,0.95
0.333342163443962,0.798,0.652,0.852,0.9979999999999999
0.33963163822592357,0.798,0.646,0.796,0.9480000000000001
0.3459211130078851,0.788,0.688,0.834,0.9339999999999999
0.35221058778984665,0.758,0.648,0.814,0.924
0.3585000625718082,0.784,0.612,0.828,1.0
0.36478953735376973,0.8,0.62,0.828,1.008
0.3710790121357313,0.762,0.67,0.806,0.898
0.37736848691769287,0.768,0.58,0.828,1.016
0.3836579616996544,0.806,0.61,0.786,0.9820000000000001
0.38994743648161595,0.78,0.6,0.804,0.9840000000000001
0.39623691126357746,0.778,0.612,0.82,0.9859999999999999
0.40252638604553903,0.776,0.604,0.8,0.9720000000000001
0.4088158608275006,0.77,0.612,0.808,0.9660000000000001
0.4151053356094621,0.766,0.542,0.79,1.014
0.4213948103914237,0.768,0.52,0.828,1.076
0.4276842851733852,0.758,0.592,0.8,0.9660000000000001
0.43397375995534676,0.76,0.556,0.746,0.95
0.44026323473730833,0.752,0.494,0.804,1.062
0.44655270951926984,0.786,0.538,0.76,1.008
0.4528421843012314,0.724,0.528,0.788,0.984
0.459131659083193,0.762,0.452,0.74,1.05
0.4654211338651545,0.746,0.504,0.794,1.036
0.47171060864711606,0.762,0.534,0.824,1.0519999999999998
0.4780000834290776,0.758,0.468,0.78,1.07
0.48428955821103914,0.746,0.5,0.768,1.014
0.4905790329930007,0.722,0.456,0.762,1.028
0.4968685077749622,0.786,0.434,0.788,1.1400000000000001
0.5031579825569238,0.786,0.416,0.772,1.1420000000000001
0.5094474573388853,0.758,0.46,0.8,1.098
0.5157369321208469,0.71,0.418,0.78,1.072
0.5220264069028084,0.758,0.41,0.75,1.098
0.52831588168477,0.696,0.402,0.738,1.032
0.5346053564667316,0.688,0.418,0.768,1.038
0.5408948312486931,0.726,0.41,0.718,1.034
0.5471843060306546,0.748,0.394,0.714,1.068
0.5534737808126162,0.706,0.394,0.754,1.0659999999999998
0.5597632555945777,0.71,0.374,0.738,1.0739999999999998
0.5660527303765392,0.706,0.366,0.752,1.092
0.5723422051585008,0.69,0.34,0.744,1.0939999999999999
0.5786316799404624,0.694,0.318,0.75,1.126
0.5849211547224239,0.674,0.356,0.74,1.0580000000000003
0.5912106295043854,0.686,0.308,0.734,1.1119999999999999
0.597500104286347,0.704,0.284,0.724,1.144
0.6037895790683085,0.71,0.306,0.732,1.136
0.6100790538502701,0.674,0.286,0.73,1.1179999999999999
0.6163685286322317,0.67,0.284,0.744,1.1300000000000001
0.6226580034141932,0.692,0.228,0.71,1.174
0.6289474781961547,0.678,0.314,0.71,1.0739999999999998
0.6352369529781163,0.638,0.292,0.708,1.054
0.6415264277600778,0.672,0.198,0.696,1.17
0.6478159025420394,0.674,0.218,0.69,1.146
0.6541053773240009,0.646,0.2,0.698,1.144
0.6603948521059625,0.674,0.214,0.72,1.1800000000000002
0.666684326887924,0.64,0.16,0.726,1.2060000000000002
0.6729738016698855,0.66,0.112,0.67,1.218
0.6792632764518471,0.666,0.21,0.634,1.09
0.6855527512338087,0.648,0.13,0.666,1.1840000000000002
0.6918422260157702,0.706,0.158,0.634,1.182
0.6981317007977318,0.612,0.166,0.698,1.1440000000000001
0.7044211755796933,0.642,0.128,0.67,1.1840000000000002
0.7107106503616548,0.668,0.132,0.66,1.1960000000000002
0.7170001251436164,0.652,0.07,0.662,1.244
0.723289599925578,0.634,0.108,0.7,1.226
0.7295790747075395,0.616,0.054,0.674,1.236
0.7358685494895011,0.59,0.072,0.674,1.192
0.7421580242714626,0.602,0.036,0.622,1.188
0.7484474990534241,0.642,0.108,0.644,1.178
0.7547369738353857,0.598,0.038,0.664,1.224
0.7610264486173473,0.6,0.082,0.638,1.156
0.7673159233993088,0.66,0.022,0.632,1.27
0.7736053981812703,0.638,0.026,0.638,1.25
0.7798948729632319,0.636,0.022,0.592,1.206
0.7861843477451934,0.58,-0.022,0.616,1.218
0.7924738225271549,0.566,-0.01,0.632,1.208
0.7987632973091165,0.578,-0.02,0.58,1.178
0.8050527720910781,0.602,-0.054,0.626,1.282
0.8113422468730396,0.586,-0.014,0.624,1.224
0.8176317216550012,0.54,-0.046,0.62,1.2060000000000002
0.8239211964369627,0.61,-0.068,0.548,1.226
0.8302106712189242,0.512,-0.088,0.626,1.226
