omega_tau,C_12,C_13,C_23,K_3
0.0,0.846,0.82,0.866,0.892
0.006289474781961547,0.842,0.842,0.898,0.898
0.012578949563923095,0.836,0.828,0.848,0.856
0.018868424345884642,0.862,0.826,0.864,0.9
0.02515789912784619,0.848,0.858,0.88,0.87
0.03144737390980774,0.828,0.814,0.874,0.888
0.037736848691769284,0.85,0.868,0.874,0.856
0.04402632347373083,0.86,0.85,0.876,0.886
0.05031579825569238,0.852,0.824,0.846,0.874
0.056605273037653926,0.842,0.846,0.862,0.858
0.06289474781961547,0.834,0.868,0.884,0.85
0.06918422260157703,0.84,0.812,0.834,0.8619999999999999
0.07547369738353857,0.8,0.822,0.876,0.8540000000000002
0.08176317216550011,0.848,0.836,0.86,0.872
0.08805264694746166,0.832,0.77,0.874,0.9359999999999999
0.09434212172942322,0.86,0.848,0.868,0.88
0.10063159651138476,0.824,0.786,0.846,0.8839999999999999
0.1069210712933463,0.832,0.812,0.886,0.9059999999999999
0.11321054607530785,0.854,0.816,0.862,0.9
0.1195000208572694,0.836,0.822,0.858,0.872
0.12578949563923095,0.844,0.828,0.842,0.858
0.1320789704211925,0.832,0.818,0.872,0.886
0.13836844520315406,0.806,0.814,0.858,0.8500000000000002
0.1446579199851156,0.83,0.816,0.88,0.894
0.15094739476707714,0.846,0.788,0.85,0.9079999999999999
0.15723686954903868,0.832,0.782,0.844,0.8939999999999999
0.16352634433100022,0.82,0.79,0.862,0.8919999999999999
0.16981581911296179,0.816,0.776,0.85,0.8899999999999999
0.17610529389492333,0.874,0.78,0.87,0.964
0.18239476867688487,0.806,0.818,0.862,0.8500000000000002
0.18868424345884643,0.864,0.758,0.87,0.976
0.19497371824080797,0.814,0.812,0.862,0.8639999999999999
0.20126319302276952,0.836,0.772,0.844,0.9079999999999999
0.20755266780473106,0.804,0.776,0.868,0.8960000000000001
0.2138421425866926,0.788,0.786,0.868,0.8700000000000001
0.22013161736865416,0.78,0.73,0.85,0.8999999999999999
0.2264210921506157,0.852,0.762,0.822,0.9119999999999999
0.23271056693257725,0.798,0.764,0.86,0.8939999999999999
0.2390000417145388,0.79,0.72,0.866,0.9360000000000002
0.24528951649650035,0.788,0.728,0.852,0.9120000000000001
0.2515789912784619,0.816,0.724,0.83,0.9219999999999999
0.25786846606042346,0.82,0.718,0.848,0.95
0.264157940842385,0.84,0.722,0.868,0.986
0.27044741562434654,0.802,0.706,0.842,0.9380000000000002
0.2767368904063081,0.778,0.73,0.824,0.8719999999999999
0.2830263651882696,0.792,0.716,0.852,0.9280000000000002
0.2893158399702312,0.806,0.744,0.854,0.9160000000000001
0.2956053147521927,0.786,0.69,0.836,0.9319999999999999
0.3018947895341543,0.818,0.682,0.838,0.9739999999999999
0.30818426431611584,0.802,0.68,0.826,0.9480000000000001
0.31447373909807735,0.798,0.656,0.816,0.9579999999999999
0.3207632138800389,0.802,0.688,0.794,0.9080000000000001
0.32705268866200043,0.804,0.634,0.82,0.9900000000000001
0.333342163443962,0.804,0.67,0.802,0.936
0.33963163822592357,0.794,0.658,0.846,0.9820000000000001
0.3459211130078851,0.816,0.658,0.832,0.9899999999999999
0.35221058778984665,0.778,0.602,0.81,0.9860000000000001
0.3585000625718082,0.786,0.634,0.81,0.9620000000000001
0.36478953735376973,0.778,0.622,0.822,0.9780000000000001
0.3710790121357313,0.768,0.59,0.812,0.9900000000000001
0.37736848691769287,0.766,0.598,0.786,0.9540000000000001
0.3836579616996544,0.764,0.614,0.814,0.9639999999999999
0.38994743648161595,0.774,0.604,0.764,0.934
0.39623691126357746,0.778,0.55,0.8,1.028
0.40252638604553903,0.754,0.548,0.8,1.006
0.4088158608275006,0.774,0.586,0.794,0.9820000000000001
0.4151053356094621,0.792,0.568,0.798,1.0220000000000002
0.4213948103914237,0.798,0.578,0.8,1.02
0.4276842851733852,0.772,0.584,0.782,0.9700000000000001
0.43397375995534676,0.756,0.522,0.772,1.006
0.44026323473730833,0.778,0.514,0.794,1.058
0.44655270951926984,0.736,0.498,0.776,1.014
0.4528421843012314,0.752,0.492,0.78,1.04
0.459131659083193,0.736,0.532,0.778,0.982
0.4654211338651545,0.736,0.488,0.786,1.034
0.47171060864711606,0.754,0.468,0.81,1.096
0.4780000834290776,0.724,0.504,0.77,0.99
0.48428955821103914,0.756,0.464,0.784,1.076
0.4905790329930007,0.744,0.446,0.786,1.084
0.4968685077749622,0.76,0.458,0.774,1.076
0.5031579825569238,0.716,0.482,0.794,1.028
0.5094474573388853,0.7,0.426,0.744,1.018
0.5157369321208469,0.748,0.432,0.776,1.092
0.5220264069028084,0.722,0.396,0.73,1.056
0.52831588168477,0.676,0.406,0.758,1.028
0.5346053564667316,0.748,0.404,0.772,1.116
0.5408948312486931,0.682,0.332,0.732,1.082
0.5471843060306546,0.704,0.406,0.764,1.0619999999999998
0.5534737808126162,0.684,0.368,0.714,1.0300000000000002
0.5597632555945777,0.704,0.408,0.744,1.04
0.5660527303765392,0.688,0.37,0.75,1.068
0.5723422051585008,0.694,0.312,0.72,1.1019999999999999
0.5786316799404624,0.698,0.31,0.748,1.136
0.5849211547224239,0.724,0.332,0.706,1.0979999999999999
0.5912106295043854,0.688,0.326,0.71,1.0719999999999998
0.597500104286347,0.694,0.336,0.712,1.0699999999999998
0.6037895790683085,0.706,0.302,0.75,1.154
0.6100790538502701,0.692,0.256,0.69,1.126
0.6163685286322317,0.688,0.242,0.692,1.138
0.6226580034141932,0.674,0.242,0.72,1.1520000000000001
0.6289474781961547,0.658,0.266,0.678,1.07
0.6352369529781163,0.704,0.25,0.694,1.148
0.6415264277600778,0.684,0.206,0.652,1.1300000000000001
0.6478159025420394,0.654,0.176,0.694,1.172
0.6541053773240009,0.696,0.188,0.668,1.176
0.6603948521059625,0.672,0.254,0.672,1.09
0.666684326887924,0.668,0.206,0.73,1.1920000000000002
0.6729738016698855,0.656,0.186,0.658,1.1280000000000001
0.6792632764518471,0.668,0.172,0.62,1.116
0.6855527512338087,0.676,0.106,0.684,1.254
0.6918422260157702,0.606,0.13,0.708,1.1840000000000002
0.6981317007977318,0.642,0.148,0.638,1.1320000000000001
0.7044211755796933,0.634,0.134,0.626,1.126
0.7107106503616548,0.59,0.12,0.69,1.1599999999999997
0.7170001251436164,0.652,0.16,0.67,1.1620000000000001
0.723289599925578,0.624,0.11,0.668,1.182
0.7295790747075395,0.628,0.102,0.654,1.18
0.7358685494895011,0.666,0.088,0.626,1.204
0.7421580242714626,0.574,0.072,0.684,1.186
0.7484474990534241,0.63,0.06,0.652,1.222
0.7547369738353857,0.59,0.098,0.612,1.1039999999999999
0.7610264486173473,0.608,0.01,0.628,1.226
0.7673159233993088,0.604,0.06,0.62,1.164
0.7736053981812703,0.63,-0.008,0.594,1.232
0.7798948729632319,0.566,0.008,0.648,1.206
0.7861843477451934,0.57,-0.002,0.644,1.216
0.7924738225271549,0.65,0.008,0.61,1.252
0.7987632973091165,0.6,-0.022,0.622,1.244
0.8050527720910781,0.568,-0.06,0.658,1.286
0.8113422468730396,0.538,-0.012,0.632,1.182
0.8176317216550012,0.62,-0.004,0.612,1.236
0.8239211964369627,0.544,-0.096,0.586,1.226
0.8302106712189242,0.542,-0.04,0.61,1.1920000000000002
0.8365001460008858,0.582,-0.074,0.574,1.23
0.8427896207828474,0.546,-0.118,0.568,1.2319999999999998
0.8490790955648089,0.578,-0.12,0.61,1.3079999999999998
0.8553685703467704,0.536,-0.1,0.588,1.2240000000000002
0.861658045128732,0.534,-0.184,0.584,1.3019999999999998
0.8679475199106935,0.524,-0.146,0.532,1.202
0.874236994692655,0.524,-0.152,0.586,1.2619999999999998
0.8805264694746167,0.576,-0.162,0.514,1.2519999999999998
0.8868159442565782,0.548,-0.168,0.524,1.24
0.8931054190385397,0.534,-0.158,0.546,1.238
0.8993948938205013,0.494,-0.212,0.55,1.256
0.9056843686024628,0.5,-0.254,0.58,1.334
0.9119738433844243,0.544,-0.192,0.54,1.276
0.918263318166386,0.498,-0.21,0.542,1.25
0.9245527929483475,0.504,-0.24,0.584,1.328
0.930842267730309,0.48,-0.246,0.562,1.288
0.9371317425122706,0.516,-0.238,0.51,1.264
0.9434212172942321,0.444,-0.25,0.512,1.206
0.9497106920761936,0.51,-0.254,0.504,1.268
0.9560001668581553,0.488,-0.314,0.534,1.336
0.9622896416401168,0.498,-0.284,0.508,1.29
0.9685791164220783,0.456,-0.292,0.502,1.25
