omega_tau,C_12,C_13,C_23,K_3
0.0,-0.824,-0.834,1.0,1.01
0.006289474781961547,-0.814,-0.828,1.0,1.014
0.012578949563923095,-0.78,-0.834,1.0,1.0539999999999998
0.018868424345884642,-0.814,-0.826,1.0,1.012
0.02515789912784619,-0.832,-0.81,0.998,0.9760000000000001
0.03144737390980774,-0.82,-0.818,1.0,0.998
0.037736848691769284,-0.828,-0.846,1.0,1.018
0.04402632347373083,-0.82,-0.86,1.0,1.04
0.05031579825569238,-0.824,-0.864,0.998,1.038
0.056605273037653926,-0.814,-0.862,0.998,1.046
0.06289474781961547,-0.834,-0.876,0.998,1.04
0.06918422260157703,-0.848,-0.886,0.994,1.032
0.07547369738353857,-0.816,-0.866,1.0,1.05
0.08176317216550011,-0.844,-0.898,0.996,1.05
0.08805264694746166,-0.846,-0.902,0.996,1.052
0.09434212172942322,-0.864,-0.882,0.998,1.016
0.10063159651138476,-0.87,-0.89,0.994,1.014
0.1069210712933463,-0.85,-0.9,0.996,1.046
0.11321054607530785,-0.898,-0.912,0.988,1.002
0.1195000208572694,-0.856,-0.93,0.99,1.064
0.12578949563923095,-0.858,-0.924,0.994,1.06
0.1320789704211925,-0.89,-0.926,1.0,1.036
0.13836844520315406,-0.866,-0.93,0.992,1.056
0.1446579199851156,-0.896,-0.952,0.992,1.048
0.15094739476707714,-0.904,-0.924,0.996,1.016
0.15723686954903868,-0.868,-0.952,0.996,1.08
0.16352634433100022,-0.892,-0.964,0.99,1.0619999999999998
0.16981581911296179,-0.914,-0.956,0.992,1.0339999999999998
0.17610529389492333,-0.902,-0.958,0.988,1.044
0.18239476867688487,-0.884,-0.954,0.984,1.0539999999999998
0.18868424345884643,-0.9,-0.96,0.984,1.044
0.19497371824080797,-0.928,-0.966,0.974,1.012
0.20126319302276952,-0.896,-0.962,0.978,1.044
0.20755266780473106,-0.924,-0.972,0.974,1.0219999999999998
0.2138421425866926,-0.902,-0.984,0.972,1.0539999999999998
0.22013161736865416,-0.9,-0.98,0.976,1.056
0.2264210921506157,-0.926,-0.982,0.98,1.036
0.23271056693257725,-0.908,-0.984,0.96,1.036
0.2390000417145388,-0.902,-0.99,0.976,1.064
0.24528951649650035,-0.928,-0.984,0.966,1.0219999999999998
0.2515789912784619,-0.92,-0.984,0.98,1.044
0.25786846606042346,-0.924,-0.99,0.974,1.04
0.264157940842385,-0.926,-0.994,0.964,1.032
0.27044741562434654,-0.932,-1.0,0.97,1.0379999999999998
0.2767368904063081,-0.942,-0.992,0.96,1.01
0.2830263651882696,-0.936,-1.0,0.952,1.016
0.2893158399702312,-0.938,-0.998,0.974,1.034
0.2956053147521927,-0.934,-0.998,0.93,0.994
0.3018947895341543,-0.92,-1.0,0.958,1.0379999999999998
0.30818426431611584,-0.94,-0.996,0.96,1.016
0.31447373909807735,-0.932,-1.0,0.946,1.0139999999999998
0.3207632138800389,-0.94,-1.0,0.944,1.004
0.32705268866200043,-0.964,-1.0,0.964,1.0
0.333342163443962,-0.956,-1.0,0.956,1.0
0.33963163822592357,-0.946,-1.0,0.934,0.9880000000000001
0.3459211130078851,-0.964,-1.0,0.932,0.9680000000000001
0.35221058778984665,-0.966,-0.998,0.946,0.978
0.3585000625718082,-0.958,-0.996,0.924,0.9620000000000001
0.36478953735376973,-0.984,-0.996,0.924,0.936
0.3710790121357313,-0.974,-0.996,0.926,0.9480000000000001
0.37736848691769287,-0.968,-0.99,0.916,0.9380000000000001
0.3836579616996544,-0.962,-0.992,0.906,0.936
0.38994743648161595,-0.966,-0.992,0.938,0.964
0.39623691126357746,-0.986,-0.988,0.926,0.928
0.40252638604553903,-0.984,-0.99,0.922,0.928
0.4088158608275006,-0.972,-0.98,0.922,0.93
0.4151053356094621,-0.964,-0.976,0.926,0.9380000000000001
0.4213948103914237,-0.976,-0.986,0.918,0.928
0.4276842851733852,-0.976,-0.966,0.91,0.9
0.43397375995534676,-0.99,-0.98,0.906,0.896
0.44026323473730833,-0.988,-0.978,0.934,0.924
0.44655270951926984,-0.98,-0.968,0.892,0.88
0.4528421843012314,-0.984,-0.962,0.9,0.878
0.459131659083193,-0.986,-0.958,0.886,0.858
0.4654211338651545,-0.982,-0.95,0.902,0.87
0.47171060864711606,-0.982,-0.964,0.902,0.884
0.4780000834290776,-0.976,-0.97,0.906,0.9
0.48428955821103914,-0.99,-0.94,0.898,0.848
0.4905790329930007,-0.986,-0.94,0.882,0.836
0.4968685077749622,-0.99,-0.934,0.874,0.8180000000000001
0.5031579825569238,-0.99,-0.944,0.906,0.86
0.5094474573388853,-0.988,-0.938,0.844,0.7939999999999999
0.5157369321208469,-0.992,-0.92,0.862,0.79
0.5220264069028084,-0.998,-0.928,0.842,0.772
0.52831588168477,-0.99,-0.9,0.874,0.784
0.5346053564667316,-0.996,-0.906,0.856,0.766
0.5408948312486931,-1.0,-0.91,0.86,0.77
0.5471843060306546,-0.996,-0.9,0.848,0.752
