omega_tau,C_12,C_13,C_23,K_3
0.0,0.806,0.836,0.89,0.8600000000000002
0.6981317007977318,0.566,-0.018,0.666,1.25
1.3962634015954636,-0.004,-0.822,0.106,0.9239999999999999
2.0943951023931953,-0.562,-0.28,-0.406,-0.6880000000000001
2.792526803190927,-0.81,0.732,-0.818,-2.3600000000000003
3.490658503988659,-0.684,0.514,-0.84,-2.0380000000000003
4.1887902047863905,-0.29,-0.548,-0.476,-0.21799999999999997
4.886921905584122,0.34,-0.71,0.11,1.16
5.585053606381854,0.74,0.31,0.688,1.1179999999999999
6.283185307179586,0.806,0.844,0.856,0.818
