omega_tau,C_12,C_13,C_23,K_3
0.0,0.8456,0.8464,0.8834,0.8826
0.006289474781961547,0.8304,0.8404,0.8716,0.8615999999999999
0.012578949563923095,0.8388,0.8454,0.875,0.8684
0.018868424345884642,0.8378,0.8428,0.8674,0.8624
0.02515789912784619,0.8468,0.839,0.8792,0.887
0.03144737390980774,0.8432,0.8378,0.8742,0.8796
0.037736848691769284,0.8336,0.8432,0.8762,0.8666
0.04402632347373083,0.8432,0.8388,0.8762,0.8805999999999998
0.05031579825569238,0.8382,0.8284,0.882,0.8917999999999999
0.056605273037653926,0.8474,0.834,0.8652,0.8786000000000002
0.06289474781961547,0.8298,0.829,0.8638,0.8646
0.06918422260157703,0.8342,0.8308,0.8694,0.8728
0.07547369738353857,0.837,0.8344,0.8712,0.8737999999999999
0.08176317216550011,0.8378,0.8352,0.8698,0.8724
0.08805264694746166,0.8252,0.8166,0.8726,0.8812
0.09434212172942322,0.8324,0.8132,0.8726,0.8918
0.10063159651138476,0.8272,0.8276,0.8702,0.8698
0.1069210712933463,0.8382,0.8208,0.8712,0.8886000000000001
0.11321054607530785,0.8422,0.814,0.87,0.8982
0.1195000208572694,0.8374,0.814,0.8688,0.8922
0.12578949563923095,0.8328,0.8088,0.8676,0.8916000000000002
0.1320789704211925,0.8266,0.7994,0.8624,0.8896000000000001
0.13836844520315406,0.8188,0.8092,0.8648,0.8744
0.1446579199851156,0.8194,0.8048,0.8628,0.8774
0.15094739476707714,0.8402,0.8012,0.8596,0.8986
0.15723686954903868,0.8348,0.8018,0.8722,0.9051999999999999
0.16352634433100022,0.832,0.801,0.8648,0.8958
0.16981581911296179,0.8222,0.795,0.8736,0.9008000000000002
0.17610529389492333,0.8176,0.7936,0.8634,0.8874000000000001
0.18239476867688487,0.8118,0.7812,0.858,0.8886
0.18868424345884643,0.8202,0.7866,0.8656,0.8992
0.19497371824080797,0.8244,0.7698,0.8598,0.9144000000000001
0.20126319302276952,0.8174,0.7676,0.8614,0.9112000000000001
0.20755266780473106,0.835,0.777,0.8526,0.9106
0.2138421425866926,0.8214,0.7696,0.8512,0.9030000000000001
0.22013161736865416,0.826,0.758,0.8532,0.9211999999999998
0.2264210921506157,0.8238,0.7552,0.845,0.9136000000000001
0.23271056693257725,0.8236,0.7582,0.8496,0.915
0.2390000417145388,0.8182,0.7472,0.8454,0.9164000000000002
0.24528951649650035,0.8118,0.7376,0.8536,0.9278
0.2515789912784619,0.8184,0.7226,0.8544,0.9502
0.25786846606042346,0.815,0.7294,0.8484,0.9339999999999999
0.264157940842385,0.8114,0.7176,0.8344,0.9281999999999999
0.27044741562434654,0.8144,0.722,0.8416,0.9340000000000002
0.2767368904063081,0.8046,0.7158,0.8448,0.9336
0.2830263651882696,0.8052,0.7014,0.8348,0.9386000000000001
0.2893158399702312,0.8118,0.704,0.8352,0.9430000000000001
0.2956053147521927,0.802,0.692,0.8302,0.9402000000000001
0.3018947895341543,0.8108,0.6852,0.8388,0.9643999999999999
0.30818426431611584,0.8068,0.6854,0.834,0.9554
0.31447373909807735,0.7994,0.6788,0.827,0.9475999999999999
0.3207632138800389,0.8028,0.6624,0.8328,0.9732
0.32705268866200043,0.8094,0.6778,0.8272,0.9588000000000001
0.333342163443962,0.7998,0.6602,0.82,0.9595999999999999
0.33963163822592357,0.8018,0.643,0.824,0.9827999999999999
0.3459211130078851,0.7922,0.652,0.8186,0.9588
0.35221058778984665,0.7892,0.6278,0.8268,0.9882000000000001
0.3585000625718082,0.7862,0.6328,0.8206,0.974
0.36478953735376973,0.7844,0.615,0.8164,0.9858
0.3710790121357313,0.7892,0.6146,0.819,0.9936
0.37736848691769287,0.7894,0.6358,0.8192,0.9728
0.3836579616996544,0.7734,0.6156,0.8088,0.9665999999999998
0.38994743648161595,0.7726,0.6066,0.8044,0.9703999999999999
0.39623691126357746,0.7736,0.5886,0.8038,0.9887999999999999
0.40252638604553903,0.778,0.5912,0.8078,0.9945999999999999
0.4088158608275006,0.7676,0.5826,0.8148,0.9997999999999998
0.4151053356094621,0.766,0.5534,0.7882,1.0008
0.4213948103914237,0.7606,0.5514,0.7868,0.9960000000000001
0.4276842851733852,0.7642,0.56,0.7926,0.9967999999999999
0.43397375995534676,0.7578,0.5394,0.7972,1.0156
0.44026323473730833,0.7752,0.5238,0.7994,1.0508
0.44655270951926984,0.7524,0.5342,0.792,1.0102
0.4528421843012314,0.7554,0.515,0.782,1.0223999999999998
0.459131659083193,0.744,0.506,0.786,1.024
0.4654211338651545,0.744,0.4962,0.7846,1.0324
0.47171060864711606,0.751,0.4874,0.79,1.0535999999999999
0.4780000834290776,0.736,0.4916,0.7906,1.035
0.48428955821103914,0.75,0.4672,0.769,1.0518
0.4905790329930007,0.7398,0.4616,0.7722,1.0504
0.4968685077749622,0.7388,0.466,0.7748,1.0476
0.5031579825569238,0.7266,0.4534,0.763,1.0362
0.5094474573388853,0.7368,0.4516,0.7692,1.0544
0.5157369321208469,0.721,0.4406,0.7634,1.0438
0.5220264069028084,0.732,0.4142,0.7594,1.0772
0.52831588168477,0.7172,0.4186,0.7602,1.0587999999999997
0.5346053564667316,0.7238,0.3884,0.753,1.0883999999999998
0.5408948312486931,0.71,0.381,0.747,1.0759999999999998
0.5471843060306546,0.7072,0.3968,0.7482,1.0586
0.5534737808126162,0.716,0.3928,0.7518,1.075
0.5597632555945777,0.7142,0.353,0.744,1.1052
0.5660527303765392,0.7066,0.3574,0.7516,1.1008000000000002
0.5723422051585008,0.715,0.361,0.7312,1.0852
0.5786316799404624,0.7044,0.3392,0.7322,1.0974
0.5849211547224239,0.7018,0.3394,0.729,1.0914000000000001
0.5912106295043854,0.7054,0.3024,0.7264,1.1294
0.597500104286347,0.6854,0.3168,0.7244,1.0930000000000002
0.6037895790683085,0.6894,0.295,0.7308,1.1252
0.6100790538502701,0.694,0.2798,0.7236,1.1378
0.6163685286322317,0.6808,0.2826,0.696,1.0941999999999998
0.6226580034141932,0.679,0.2856,0.708,1.1014
0.6289474781961547,0.6766,0.258,0.6942,1.1128
0.6352369529781163,0.675,0.2542,0.7102,1.1310000000000002
0.6415264277600778,0.6674,0.2402,0.7092,1.1364
0.6478159025420394,0.6682,0.221,0.7072,1.1543999999999999
0.6541053773240009,0.6578,0.2006,0.6964,1.1536
0.6603948521059625,0.6646,0.1994,0.6888,1.154
0.666684326887924,0.654,0.1918,0.6836,1.1458000000000002
0.6729738016698855,0.6546,0.1776,0.6866,1.1636
0.6792632764518471,0.6538,0.1828,0.6866,1.1576
0.6855527512338087,0.6344,0.1604,0.6658,1.1397999999999997
0.6918422260157702,0.6536,0.1728,0.6698,1.1505999999999998
0.6981317007977318,0.6516,0.14,0.667,1.1785999999999999
0.7044211755796933,0.6408,0.124,0.665,1.1818
0.7107106503616548,0.6286,0.1212,0.6592,1.1666
0.7170001251436164,0.632,0.1232,0.6588,1.1676
0.723289599925578,0.6344,0.1058,0.658,1.1865999999999999
0.7295790747075395,0.627,0.0984,0.6466,1.1752
0.7358685494895011,0.6132,0.077,0.6494,1.1856
0.7421580242714626,0.6214,0.0848,0.647,1.1836
0.7484474990534241,0.6082,0.0578,0.6508,1.2011999999999998
0.7547369738353857,0.6126,0.063,0.637,1.1866
0.7610264486173473,0.612,0.0372,0.6446,1.2194
0.7673159233993088,0.5996,0.0358,0.6202,1.184
0.7736053981812703,0.5918,0.0114,0.6352,1.2155999999999998
0.7798948729632319,0.5954,0.008,0.612,1.1994
0.7861843477451934,0.5908,-0.027,0.6242,1.2419999999999998
0.7924738225271549,0.5876,-0.0148,0.6242,1.2266
0.7987632973091165,0.5886,-0.0134,0.6102,1.2122
0.8050527720910781,0.5958,-0.042,0.619,1.2568
0.8113422468730396,0.5716,-0.0438,0.6054,1.2208
0.8176317216550012,0.576,-0.0544,0.61,1.2404
0.8239211964369627,0.5564,-0.0502,0.5976,1.2042
0.8302106712189242,0.5688,-0.0606,0.5952,1.2246
0.8365001460008858,0.5776,-0.09,0.5942,1.2618
