omega_tau,C_12,C_13,C_23,K_3
0.0,0.8478,0.8384,0.8688,0.8782000000000001
0.006289474781961547,0.8456,0.8418,0.8644,0.8682
0.012578949563923095,0.831,0.8364,0.869,0.8635999999999999
0.018868424345884642,0.844,0.844,0.8738,0.8738
0.02515789912784619,0.8444,0.833,0.8722,0.8836000000000002
0.03144737390980774,0.8438,0.843,0.8696,0.8704000000000001
0.037736848691769284,0.8326,0.8368,0.882,0.8777999999999999
0.04402632347373083,0.8394,0.8338,0.8718,0.8774000000000001
0.05031579825569238,0.8388,0.8442,0.8694,0.864
0.056605273037653926,0.8284,0.833,0.8746,0.8700000000000001
0.06289474781961547,0.834,0.8298,0.8698,0.874
0.06918422260157703,0.8396,0.8394,0.8786,0.8787999999999999
0.07547369738353857,0.8368,0.8262,0.8742,0.8847999999999998
0.08176317216550011,0.8464,0.8324,0.8742,0.8882000000000001
0.08805264694746166,0.8476,0.8282,0.8668,0.8861999999999999
0.09434212172942322,0.8358,0.824,0.8724,0.8842
0.10063159651138476,0.832,0.8166,0.882,0.8974
0.1069210712933463,0.8394,0.8174,0.866,0.888
0.11321054607530785,0.836,0.8206,0.8686,0.8840000000000001
0.1195000208572694,0.836,0.8136,0.873,0.8954000000000001
0.12578949563923095,0.8352,0.8106,0.8678,0.8924000000000001
0.1320789704211925,0.8278,0.8102,0.863,0.8805999999999998
0.13836844520315406,0.8318,0.8178,0.869,0.8830000000000001
0.1446579199851156,0.8296,0.807,0.8602,0.8827999999999999
0.15094739476707714,0.8318,0.8106,0.866,0.8872
0.15723686954903868,0.8246,0.7936,0.856,0.8870000000000001
0.16352634433100022,0.8344,0.7992,0.8572,0.8924
0.16981581911296179,0.8328,0.7952,0.8636,0.9012000000000001
0.17610529389492333,0.818,0.7768,0.8636,0.9047999999999999
0.18239476867688487,0.8224,0.7844,0.8594,0.8974
0.18868424345884643,0.8222,0.7904,0.8562,0.8879999999999999
0.19497371824080797,0.827,0.7682,0.859,0.9178
0.20126319302276952,0.8178,0.7726,0.862,0.9072
0.20755266780473106,0.8176,0.7646,0.8514,0.9044000000000001
0.2138421425866926,0.8244,0.7574,0.8456,0.9126
0.22013161736865416,0.8224,0.7596,0.8522,0.9149999999999998
0.2264210921506157,0.8156,0.7598,0.8534,0.9092
0.23271056693257725,0.8218,0.7524,0.8608,0.9301999999999999
0.2390000417145388,0.8248,0.7528,0.8532,0.9251999999999999
0.24528951649650035,0.8136,0.746,0.838,0.9056
0.2515789912784619,0.8124,0.7308,0.8466,0.9282
0.25786846606042346,0.8096,0.7284,0.848,0.9291999999999999
0.264157940842385,0.804,0.7158,0.8408,0.929
0.27044741562434654,0.8086,0.7178,0.8424,0.9332
0.2767368904063081,0.8134,0.7082,0.8428,0.9480000000000001
0.2830263651882696,0.805,0.701,0.8394,0.9434000000000001
0.2893158399702312,0.7958,0.702,0.8402,0.9339999999999999
0.2956053147521927,0.7896,0.6928,0.8354,0.9322
0.3018947895341543,0.8028,0.6964,0.8284,0.9348
0.30818426431611584,0.7992,0.6798,0.8344,0.9538
0.31447373909807735,0.8034,0.6824,0.8306,0.9515999999999999
0.3207632138800389,0.7952,0.6746,0.8306,0.9511999999999999
0.32705268866200043,0.7984,0.6562,0.8254,0.9676000000000001
0.333342163443962,0.7992,0.6532,0.8242,0.9702000000000002
0.33963163822592357,0.7904,0.6558,0.8176,0.9522
0.3459211130078851,0.7794,0.6516,0.8138,0.9416
0.35221058778984665,0.7836,0.6438,0.8226,0.9623999999999998
