omega_tau,C_12,C_13,C_23,K_3
0.0,-0.802,-0.794,1.0,0.992
0.006289474781961547,-0.788,-0.832,1.0,1.044
0.012578949563923095,-0.814,-0.832,1.0,1.018
0.018868424345884642,-0.808,-0.814,1.0,1.0059999999999998
0.02515789912784619,-0.79,-0.83,1.0,1.04
0.03144737390980774,-0.816,-0.844,1.0,1.028
0.037736848691769284,-0.814,-0.84,0.998,1.024
0.04402632347373083,-0.824,-0.832,0.998,1.006
0.05031579825569238,-0.832,-0.874,0.998,1.04
0.056605273037653926,-0.836,-0.832,0.998,0.994
0.06289474781961547,-0.834,-0.856,0.996,1.018
0.06918422260157703,-0.852,-0.874,0.996,1.018
0.07547369738353857,-0.862,-0.886,0.998,1.022
0.08176317216550011,-0.826,-0.876,0.998,1.048
0.08805264694746166,-0.876,-0.894,0.996,1.014
0.09434212172942322,-0.868,-0.922,0.996,1.05
0.10063159651138476,-0.854,-0.908,0.996,1.05
0.1069210712933463,-0.864,-0.884,0.996,1.016
0.11321054607530785,-0.892,-0.902,0.994,1.004
0.1195000208572694,-0.844,-0.92,0.986,1.062
0.12578949563923095,-0.87,-0.914,0.992,1.036
0.1320789704211925,-0.88,-0.922,0.996,1.038
0.13836844520315406,-0.88,-0.938,0.992,1.0499999999999998
0.1446579199851156,-0.884,-0.964,0.994,1.0739999999999998
0.15094739476707714,-0.882,-0.938,0.988,1.044
0.15723686954903868,-0.896,-0.952,0.99,1.0459999999999998
0.16352634433100022,-0.9,-0.956,0.986,1.0419999999999998
0.16981581911296179,-0.904,-0.96,0.994,1.0499999999999998
0.17610529389492333,-0.912,-0.954,0.984,1.0259999999999998
0.18239476867688487,-0.9,-0.962,0.986,1.048
0.18868424345884643,-0.882,-0.96,0.974,1.052
0.19497371824080797,-0.89,-0.958,0.972,1.04
0.20126319302276952,-0.916,-0.966,0.976,1.0259999999999998
0.20755266780473106,-0.906,-0.964,0.978,1.036
0.2138421425866926,-0.882,-0.974,0.99,1.0819999999999999
