omega_tau,C_12,C_13,C_23,K_3
0.0,1.0,1.0,1.0,1.0
0.006289474781961547,1.0,1.0,1.0,1.0
0.012578949563923095,1.0,1.0,1.0,1.0
0.018868424345884642,0.998,1.0,1.0,0.998
0.02515789912784619,1.0,1.0,1.0,1.0
0.03144737390980774,1.0,1.0,1.0,1.0
0.037736848691769284,0.998,0.994,1.0,1.004
0.04402632347373083,0.998,0.996,1.0,1.002
0.05031579825569238,0.996,0.988,0.998,1.006
0.056605273037653926,0.996,1.0,1.0,0.996
0.06289474781961547,0.998,0.984,1.0,1.014
0.06918422260157703,0.998,0.992,1.0,1.006
0.07547369738353857,0.998,0.994,0.998,1.002
0.08176317216550011,0.994,0.988,0.998,1.004
0.08805264694746166,0.992,0.982,0.998,1.008
0.09434212172942322,0.996,0.972,0.998,1.022
0.10063159651138476,0.99,0.98,0.998,1.008
0.1069210712933463,0.996,0.986,0.996,1.006
0.11321054607530785,0.992,0.978,0.992,1.006
0.1195000208572694,0.99,0.978,0.998,1.01
0.12578949563923095,0.986,0.96,0.99,1.016
0.1320789704211925,0.98,0.964,0.99,1.006
0.13836844520315406,0.992,0.954,0.986,1.024
0.1446579199851156,0.982,0.962,0.99,1.01
0.15094739476707714,0.99,0.942,0.992,1.04
0.15723686954903868,0.99,0.96,0.99,1.02
0.16352634433100022,0.982,0.942,0.98,1.02
0.16981581911296179,0.98,0.936,0.986,1.0299999999999998
0.17610529389492333,0.976,0.944,0.974,1.006
0.18239476867688487,0.988,0.938,0.986,1.036
0.18868424345884643,0.978,0.932,0.984,1.0299999999999998
0.19497371824080797,0.986,0.928,0.988,1.0459999999999998
0.20126319302276952,0.976,0.922,0.976,1.0299999999999998
0.20755266780473106,0.98,0.924,0.982,1.0379999999999998
0.2138421425866926,0.974,0.874,0.966,1.0659999999999998
0.22013161736865416,0.978,0.902,0.97,1.0459999999999998
0.2264210921506157,0.976,0.89,0.976,1.0619999999999998
0.23271056693257725,0.962,0.898,0.97,1.0339999999999998
0.2390000417145388,0.97,0.888,0.98,1.0619999999999998
0.24528951649650035,0.968,0.866,0.976,1.0779999999999998
0.2515789912784619,0.956,0.884,0.97,1.0419999999999998
0.25786846606042346,0.978,0.838,0.972,1.112
0.264157940842385,0.966,0.874,0.98,1.072
0.27044741562434654,0.968,0.834,0.966,1.1
0.2767368904063081,0.978,0.852,0.976,1.1019999999999999
0.2830263651882696,0.952,0.848,0.948,1.052
0.2893158399702312,0.954,0.822,0.962,1.0939999999999999
0.2956053147521927,0.958,0.848,0.954,1.064
0.3018947895341543,0.944,0.842,0.948,1.0499999999999998
0.30818426431611584,0.96,0.804,0.946,1.1019999999999999
0.31447373909807735,0.97,0.786,0.94,1.1239999999999999
0.3207632138800389,0.952,0.782,0.944,1.1139999999999999
0.32705268866200043,0.94,0.788,0.948,1.0999999999999999
0.333342163443962,0.956,0.798,0.954,1.1119999999999999
0.33963163822592357,0.95,0.788,0.956,1.1179999999999999
0.3459211130078851,0.932,0.716,0.954,1.1700000000000002
0.35221058778984665,0.936,0.762,0.918,1.092
0.3585000625718082,0.948,0.762,0.966,1.152
