omega_tau,C_12,C_13,C_23,K_3
0.0,0.845,0.8378,0.8798,0.8870000000000001
0.006289474781961547,0.8422,0.835,0.8794,0.8866
0.012578949563923095,0.8434,0.8542,0.8782,0.8674000000000001
0.018868424345884642,0.8348,0.8384,0.877,0.8734
0.02515789912784619,0.8522,0.8368,0.8694,0.8848
0.03144737390980774,0.8356,0.838,0.8808,0.8784000000000002
0.037736848691769284,0.843,0.8334,0.869,0.8785999999999999
0.04402632347373083,0.8412,0.8364,0.872,0.8768
0.05031579825569238,0.8404,0.8434,0.8744,0.8713999999999998
0.056605273037653926,0.8352,0.8374,0.8744,0.8722
0.06289474781961547,0.8448,0.8314,0.8716,0.8850000000000001
0.06918422260157703,0.8342,0.837,0.8706,0.8678000000000001
0.07547369738353857,0.8388,0.8282,0.8708,0.8814
0.08176317216550011,0.8344,0.8236,0.8722,0.8829999999999999
0.08805264694746166,0.8314,0.8272,0.8618,0.866
0.09434212172942322,0.8418,0.8368,0.8718,0.8768
0.10063159651138476,0.8328,0.8214,0.8632,0.8745999999999999
0.1069210712933463,0.8288,0.8212,0.8746,0.8822
0.11321054607530785,0.84,0.823,0.8692,0.8862000000000001
0.1195000208572694,0.8356,0.8214,0.8676,0.8818
0.12578949563923095,0.8362,0.8086,0.8632,0.8908
0.1320789704211925,0.8326,0.8022,0.8706,0.901
0.13836844520315406,0.8282,0.8024,0.8718,0.8976000000000002
0.1446579199851156,0.833,0.8008,0.8648,0.897
0.15094739476707714,0.8272,0.7972,0.865,0.8950000000000001
0.15723686954903868,0.8308,0.8048,0.8662,0.8922000000000001
0.16352634433100022,0.8352,0.7958,0.8556,0.8950000000000001
0.16981581911296179,0.8188,0.7902,0.864,0.8925999999999998
0.17610529389492333,0.8324,0.785,0.867,0.9144
0.18239476867688487,0.8304,0.7818,0.8616,0.9102000000000001
0.18868424345884643,0.8274,0.786,0.8644,0.9057999999999999
0.19497371824080797,0.84,0.7788,0.8566,0.9178000000000001
0.20126319302276952,0.824,0.7724,0.8532,0.9048
0.20755266780473106,0.8176,0.7666,0.8614,0.9124000000000001
0.2138421425866926,0.8258,0.7592,0.8514,0.918
0.22013161736865416,0.8152,0.7628,0.8518,0.9042
0.2264210921506157,0.822,0.7562,0.8572,0.9229999999999998
0.23271056693257725,0.818,0.7588,0.8434,0.9026
0.2390000417145388,0.8156,0.7468,0.8464,0.9151999999999999
0.24528951649650035,0.808,0.7362,0.8588,0.9306000000000001
0.2515789912784619,0.8224,0.7332,0.8508,0.9400000000000001
0.25786846606042346,0.8178,0.7302,0.845,0.9325999999999999
0.264157940842385,0.8202,0.7248,0.8442,0.9396000000000001
0.27044741562434654,0.8138,0.7216,0.845,0.9371999999999998
