omega_tau,C_12,C_13,C_23,K_3
0.0,0.8472,0.8324,0.8864,0.9012
0.006289474781961547,0.8326,0.838,0.8818,0.8764
0.012578949563923095,0.8406,0.8376,0.8778,0.8807999999999999
0.018868424345884642,0.8492,0.8412,0.8662,0.8741999999999999
0.02515789912784619,0.8464,0.8352,0.8762,0.8873999999999999
0.03144737390980774,0.84,0.8386,0.877,0.8784000000000001
0.037736848691769284,0.8462,0.8356,0.8828,0.8934000000000001
0.04402632347373083,0.8352,0.8304,0.8726,0.8774000000000002
0.05031579825569238,0.8378,0.8408,0.8734,0.8703999999999998
0.056605273037653926,0.8288,0.8316,0.8808,0.878
0.06289474781961547,0.8396,0.8226,0.8694,0.8864000000000001
0.06918422260157703,0.839,0.8322,0.8788,0.8855999999999999
0.07547369738353857,0.8304,0.831,0.8682,0.8675999999999999
0.08176317216550011,0.8386,0.8322,0.8696,0.8760000000000001
0.08805264694746166,0.8418,0.8284,0.8732,0.8865999999999998
0.09434212172942322,0.843,0.8182,0.8752,0.8999999999999999
0.10063159651138476,0.8392,0.8234,0.8684,0.8841999999999998
0.1069210712933463,0.8438,0.808,0.867,0.9027999999999998
0.11321054607530785,0.8374,0.8188,0.8622,0.8808
0.1195000208572694,0.8296,0.8068,0.8592,0.8820000000000001
0.12578949563923095,0.8282,0.8152,0.8718,0.8848000000000001
0.1320789704211925,0.828,0.8144,0.8746,0.8881999999999999
0.13836844520315406,0.8288,0.8066,0.8668,0.889
0.1446579199851156,0.8348,0.8018,0.8598,0.8927999999999999
0.15094739476707714,0.8306,0.7988,0.8684,0.9001999999999999
0.15723686954903868,0.8296,0.7994,0.8714,0.9016000000000001
0.16352634433100022,0.8356,0.7874,0.8724,0.9206
0.16981581911296179,0.832,0.7818,0.8636,0.9138
0.17610529389492333,0.8262,0.7888,0.8684,0.9057999999999999
0.18239476867688487,0.8286,0.7874,0.868,0.9092000000000001
0.18868424345884643,0.8278,0.7862,0.8554,0.897
0.19497371824080797,0.8214,0.7836,0.8596,0.8974000000000001
0.20126319302276952,0.8306,0.7672,0.8562,0.9195999999999999
0.20755266780473106,0.8248,0.767,0.8596,0.9174000000000001
0.2138421425866926,0.8258,0.7584,0.8602,0.9276
0.22013161736865416,0.814,0.765,0.847,0.896
0.2264210921506157,0.8126,0.7668,0.8488,0.8946
0.23271056693257725,0.812,0.7504,0.8592,0.9208000000000001
0.2390000417145388,0.819,0.745,0.8522,0.9261999999999998
0.24528951649650035,0.811,0.7428,0.8548,0.9229999999999999
0.2515789912784619,0.8088,0.7214,0.847,0.9343999999999999
0.25786846606042346,0.8088,0.7294,0.861,0.9403999999999999
0.264157940842385,0.8028,0.7294,0.8496,0.923
0.27044741562434654,0.8166,0.7152,0.8462,0.9475999999999999
0.2767368904063081,0.808,0.7214,0.8334,0.9199999999999999
0.2830263651882696,0.8028,0.721,0.848,0.9297999999999998
0.2893158399702312,0.8034,0.7078,0.8452,0.9408000000000001
0.2956053147521927,0.8074,0.6852,0.8262,0.9483999999999999
0.3018947895341543,0.807,0.7076,0.8334,0.9328000000000001
0.30818426431611584,0.8102,0.6834,0.8296,0.9564000000000001
0.31447373909807735,0.7894,0.6792,0.8266,0.9368000000000001
0.3207632138800389,0.7896,0.6846,0.831,0.936
0.32705268866200043,0.79,0.6686,0.8208,0.9422
0.333342163443962,0.8034,0.6556,0.8262,0.974
0.33963163822592357,0.7906,0.646,0.8234,0.9679999999999999
0.3459211130078851,0.7926,0.6402,0.8168,0.9692
0.35221058778984665,0.7826,0.636,0.8162,0.9628
0.3585000625718082,0.7838,0.6144,0.8208,0.9902000000000001
0.36478953735376973,0.7808,0.6402,0.8142,0.9548000000000002
0.3710790121357313,0.788,0.6216,0.8208,0.9872
0.37736848691769287,0.7856,0.5998,0.8042,0.9899999999999999
0.3836579616996544,0.7766,0.6094,0.801,0.9681999999999998
0.38994743648161595,0.7722,0.596,0.8098,0.9859999999999999
0.39623691126357746,0.774,0.5932,0.7982,0.9790000000000001
0.40252638604553903,0.776,0.5886,0.8186,1.006
0.4088158608275006,0.7702,0.5686,0.8072,1.0088
0.4151053356094621,0.7738,0.5728,0.8014,1.0024000000000002
0.4213948103914237,0.769,0.5544,0.7836,0.9982
0.4276842851733852,0.7572,0.5472,0.8034,1.0133999999999999
0.43397375995534676,0.7558,0.5404,0.7966,1.012
0.44026323473730833,0.7582,0.5338,0.791,1.0153999999999999
0.44655270951926984,0.7544,0.5294,0.7906,1.0156
0.4528421843012314,0.7588,0.517,0.7854,1.0272000000000001
0.459131659083193,0.751,0.5198,0.7844,1.0156
0.4654211338651545,0.7438,0.506,0.7896,1.0273999999999999
0.47171060864711606,0.7508,0.474,0.7682,1.0450000000000002
0.4780000834290776,0.7464,0.4852,0.7676,1.0287999999999997
0.48428955821103914,0.7376,0.4782,0.7786,1.038
0.4905790329930007,0.743,0.4528,0.7706,1.0608
0.4968685077749622,0.7362,0.4656,0.7654,1.0359999999999998
0.5031579825569238,0.7436,0.446,0.7734,1.071
0.5094474573388853,0.7398,0.4328,0.764,1.071
0.5157369321208469,0.7374,0.4384,0.7554,1.0543999999999998
0.5220264069028084,0.7256,0.4174,0.7548,1.063
0.52831588168477,0.7144,0.4036,0.7636,1.0744
0.5346053564667316,0.7322,0.4072,0.7602,1.0852
0.5408948312486931,0.7234,0.3932,0.7512,1.0814000000000001
0.5471843060306546,0.7144,0.3896,0.7362,1.0610000000000002
0.5534737808126162,0.705,0.3842,0.7494,1.0701999999999998
0.5597632555945777,0.708,0.37,0.747,1.085
0.5660527303765392,0.6998,0.3452,0.736,1.0906
0.5723422051585008,0.7096,0.3472,0.7264,1.0888
0.5786316799404624,0.6936,0.3342,0.7414,1.1008
0.5849211547224239,0.6912,0.3242,0.73,1.097
0.5912106295043854,0.7032,0.3248,0.7294,1.1078000000000001
0.597500104286347,0.6928,0.3126,0.7286,1.1088
0.6037895790683085,0.6892,0.2952,0.7216,1.1156000000000001
0.6100790538502701,0.6798,0.2714,0.7254,1.1338
0.6163685286322317,0.6832,0.2654,0.7088,1.1265999999999998
0.6226580034141932,0.6808,0.2814,0.7086,1.108
0.6289474781961547,0.6872,0.2564,0.7068,1.1376000000000002
0.6352369529781163,0.6716,0.2338,0.7126,1.1503999999999999
0.6415264277600778,0.652,0.2402,0.685,1.0968000000000002
0.6478159025420394,0.67,0.2322,0.7006,1.1384
0.6541053773240009,0.6652,0.23,0.705,1.1402
0.6603948521059625,0.6568,0.1942,0.7008,1.1634000000000002
0.666684326887924,0.651,0.2006,0.688,1.1383999999999999
0.6729738016698855,0.6604,0.1846,0.6864,1.1622
0.6792632764518471,0.6634,0.1726,0.6858,1.1765999999999999
0.6855527512338087,0.6462,0.1614,0.681,1.1658
0.6918422260157702,0.6456,0.1572,0.6772,1.1656
0.6981317007977318,0.6342,0.1374,0.6636,1.1604
0.7044211755796933,0.6264,0.138,0.6672,1.1556000000000002
0.7107106503616548,0.6264,0.1322,0.6522,1.1463999999999999
0.7170001251436164,0.6388,0.1074,0.6544,1.1858000000000002
0.723289599925578,0.6332,0.0998,0.6554,1.1888
0.7295790747075395,0.6186,0.1062,0.6414,1.1538
0.7358685494895011,0.6164,0.0822,0.6518,1.186
0.7421580242714626,0.6126,0.069,0.6386,1.1822
0.7484474990534241,0.6086,0.0586,0.6458,1.1958
0.7547369738353857,0.5954,0.0384,0.644,1.201
0.7610264486173473,0.6058,0.0452,0.6316,1.1922000000000001
0.7673159233993088,0.603,0.0116,0.6148,1.2062
0.7736053981812703,0.6052,0.0132,0.6204,1.2124
0.7798948729632319,0.603,-0.0014,0.6138,1.2182000000000002
0.7861843477451934,0.5952,-0.0022,0.6246,1.222
0.7924738225271549,0.5932,-0.0052,0.6232,1.2216
0.7987632973091165,0.6014,-0.0262,0.6066,1.2342000000000002
0.8050527720910781,0.5838,-0.0386,0.5902,1.2126
0.8113422468730396,0.588,-0.0716,0.602,1.2616
0.8176317216550012,0.5724,-0.0494,0.6014,1.2231999999999998
0.8239211964369627,0.5786,-0.0606,0.5944,1.2336
0.8302106712189242,0.5706,-0.083,0.58,1.2335999999999998
0.8365001460008858,0.5736,-0.0764,0.584,1.234
0.8427896207828474,0.5632,-0.101,0.5628,1.2269999999999999
0.8490790955648089,0.557,-0.105,0.579,1.241
0.8553685703467704,0.5504,-0.1244,0.565,1.2398
0.861658045128732,0.5484,-0.1228,0.572,1.2432
0.8679475199106935,0.538,-0.1388,0.5626,1.2394
0.874236994692655,0.5314,-0.1516,0.5546,1.2375999999999998
0.8805264694746167,0.5418,-0.1496,0.5602,1.2515999999999998
0.8868159442565782,0.5292,-0.1784,0.5628,1.2704
0.8931054190385397,0.5304,-0.1928,0.5484,1.2716
0.8993948938205013,0.5322,-0.2008,0.5338,1.2668000000000001
0.9056843686024628,0.517,-0.1846,0.5324,1.234
0.9119738433844243,0.5276,-0.1932,0.513,1.2338
0.918263318166386,0.4988,-0.2072,0.5108,1.2168
0.9245527929483475,0.4992,-0.2352,0.545,1.2794
0.930842267730309,0.5086,-0.2338,0.527,1.2694
0.9371317425122706,0.502,-0.2596,0.5202,1.2818
0.9434212172942321,0.4946,-0.2706,0.5056,1.2708
0.9497106920761936,0.4698,-0.2708,0.5242,1.2648
0.9560001668581553,0.483,-0.272,0.5064,1.2614
0.9622896416401168,0.4942,-0.2838,0.511,1.289
0.9685791164220783,0.475,-0.3048,0.4952,1.275
0.9748685912040398,0.47,-0.297,0.4714,1.2384
0.9811580659860014,0.486,-0.3222,0.5002,1.3084
0.9874475407679629,0.4658,-0.3028,0.4826,1.2511999999999999
0.9937370155499244,0.4612,-0.3342,0.4848,1.2802
1.000026490331886,0.4612,-0.3404,0.4758,1.2774
1.0063159651138476,0.4602,-0.3362,0.4558,1.2522
1.012605439895809,0.443,-0.368,0.468,1.279
