omega_tau,C_12,C_13,C_23,K_3
0.0,0.8456,0.833,0.8774,0.8899999999999999
0.006289474781961547,0.842,0.8552,0.8824,0.8692
0.012578949563923095,0.8366,0.853,0.8678,0.8514000000000002
0.018868424345884642,0.832,0.8426,0.8762,0.8655999999999999
0.02515789912784619,0.8298,0.8428,0.8772,0.8641999999999999
0.03144737390980774,0.8424,0.8486,0.8808,0.8746
0.037736848691769284,0.837,0.8372,0.8772,0.8769999999999999
0.04402632347373083,0.842,0.8422,0.8764,0.8762
0.05031579825569238,0.834,0.8394,0.8786,0.8732000000000001
0.056605273037653926,0.838,0.8364,0.8776,0.8792
0.06289474781961547,0.8316,0.829,0.8712,0.8737999999999999
0.06918422260157703,0.838,0.829,0.8732,0.8821999999999999
0.07547369738353857,0.8324,0.8396,0.8774,0.8702
0.08176317216550011,0.8386,0.8306,0.8702,0.8782000000000001
0.08805264694746166,0.8342,0.8318,0.8718,0.8742
0.09434212172942322,0.8406,0.8258,0.876,0.8908000000000001
0.10063159651138476,0.8334,0.8148,0.8728,0.8914
0.1069210712933463,0.8432,0.8228,0.8576,0.8780000000000001
0.11321054607530785,0.8324,0.828,0.8608,0.8652000000000001
0.1195000208572694,0.8348,0.8094,0.8662,0.8916000000000001
0.12578949563923095,0.837,0.8162,0.8702,0.8909999999999998
0.1320789704211925,0.8254,0.808,0.8638,0.8812
0.13836844520315406,0.8322,0.81,0.8634,0.8855999999999999
0.1446579199851156,0.83,0.8088,0.8638,0.885
0.15094739476707714,0.8232,0.8094,0.8704,0.8842
0.15723686954903868,0.8334,0.7974,0.8638,0.8998
0.16352634433100022,0.8264,0.7868,0.8506,0.8902
0.16981581911296179,0.8288,0.785,0.868,0.9118
0.17610529389492333,0.8346,0.7868,0.8684,0.9161999999999998
0.18239476867688487,0.8234,0.783,0.8566,0.8970000000000001
0.18868424345884643,0.8268,0.783,0.8602,0.9039999999999998
0.19497371824080797,0.829,0.775,0.8638,0.9178000000000001
0.20126319302276952,0.8234,0.777,0.8624,0.9087999999999999
0.20755266780473106,0.822,0.7604,0.852,0.9136
0.2138421425866926,0.8272,0.7612,0.8592,0.9251999999999999
0.22013161736865416,0.8206,0.7614,0.8526,0.9118
0.2264210921506157,0.822,0.7608,0.8478,0.9089999999999999
0.23271056693257725,0.812,0.7428,0.8494,0.9186
0.2390000417145388,0.8208,0.7386,0.8548,0.9369999999999999
0.24528951649650035,0.8122,0.7372,0.8472,0.9222
0.2515789912784619,0.8122,0.7416,0.8524,0.923
0.25786846606042346,0.8094,0.747,0.8416,0.904
0.264157940842385,0.8116,0.7224,0.8436,0.9328
0.27044741562434654,0.8004,0.7262,0.8408,0.915
0.2767368904063081,0.8062,0.7078,0.851,0.9494
0.2830263651882696,0.8018,0.707,0.835,0.9298000000000001
0.2893158399702312,0.816,0.6994,0.839,0.9555999999999998
0.2956053147521927,0.8038,0.703,0.8226,0.9233999999999999
0.3018947895341543,0.797,0.7024,0.8356,0.9302
0.30818426431611584,0.8,0.6884,0.8324,0.9440000000000001
0.31447373909807735,0.7934,0.677,0.8318,0.9481999999999999
0.3207632138800389,0.7916,0.6818,0.8358,0.9456
0.32705268866200043,0.797,0.6656,0.8322,0.9636
0.333342163443962,0.794,0.6702,0.8328,0.9566
0.33963163822592357,0.7972,0.642,0.8262,0.9814000000000002
0.3459211130078851,0.7944,0.6452,0.8274,0.9765999999999999
0.35221058778984665,0.792,0.6392,0.8202,0.9730000000000001
0.3585000625718082,0.788,0.6162,0.8158,0.9876000000000001
0.36478953735376973,0.7962,0.622,0.8112,0.9854000000000002
0.3710790121357313,0.7842,0.6298,0.819,0.9733999999999999
0.37736848691769287,0.7868,0.612,0.8178,0.9926
0.3836579616996544,0.7786,0.6114,0.8086,0.9757999999999999
0.38994743648161595,0.7722,0.6028,0.8122,0.9816
0.39623691126357746,0.7874,0.5914,0.8078,1.0038
0.40252638604553903,0.77,0.584,0.7896,0.9756000000000001
0.4088158608275006,0.7652,0.5546,0.7972,1.0078
0.4151053356094621,0.7658,0.5718,0.7992,0.9932
0.4213948103914237,0.7712,0.5534,0.7884,1.0062000000000002
0.4276842851733852,0.757,0.535,0.7964,1.0183999999999997
0.43397375995534676,0.7578,0.5238,0.8022,1.0362
0.44026323473730833,0.7518,0.5398,0.7892,1.0011999999999999
0.44655270951926984,0.756,0.5118,0.7958,1.04
0.4528421843012314,0.7568,0.5166,0.7878,1.028
0.459131659083193,0.7454,0.5046,0.7768,1.0175999999999998
0.4654211338651545,0.7476,0.4916,0.7776,1.0335999999999999
0.47171060864711606,0.7346,0.4988,0.7842,1.02
0.4780000834290776,0.7508,0.5048,0.7844,1.0304000000000002
0.48428955821103914,0.7366,0.483,0.7632,1.0168
0.4905790329930007,0.7478,0.4642,0.7626,1.0462
0.4968685077749622,0.742,0.4564,0.763,1.0486
0.5031579825569238,0.738,0.4368,0.7712,1.0723999999999998
0.5094474573388853,0.7304,0.4518,0.7718,1.0504000000000002
0.5157369321208469,0.728,0.4454,0.749,1.0315999999999999
0.5220264069028084,0.727,0.3998,0.756,1.0832000000000002
0.52831588168477,0.7284,0.3918,0.7518,1.0884
0.5346053564667316,0.726,0.4064,0.7548,1.0743999999999998
0.5408948312486931,0.7044,0.3908,0.7512,1.0648
0.5471843060306546,0.7146,0.3884,0.7454,1.0715999999999999
0.5534737808126162,0.7148,0.3778,0.7346,1.0716
0.5597632555945777,0.6966,0.3656,0.7454,1.0764
0.5660527303765392,0.7034,0.3632,0.742,1.0822
0.5723422051585008,0.7092,0.3572,0.7398,1.0918
0.5786316799404624,0.7076,0.3414,0.7272,1.0934000000000001
0.5849211547224239,0.7074,0.3196,0.7408,1.1286
0.5912106295043854,0.7006,0.345,0.7196,1.0752
0.597500104286347,0.6896,0.312,0.7092,1.0868
0.6037895790683085,0.6956,0.2962,0.7206,1.1199999999999999
0.6100790538502701,0.6792,0.2976,0.7132,1.0947999999999998
0.6163685286322317,0.6828,0.276,0.7072,1.114
0.6226580034141932,0.6838,0.2694,0.7134,1.1278000000000001
0.6289474781961547,0.6846,0.2536,0.7054,1.1364
0.6352369529781163,0.6788,0.2396,0.6934,1.1325999999999998
0.6415264277600778,0.6588,0.245,0.6946,1.1084
0.6478159025420394,0.6692,0.2266,0.687,1.1296000000000002
0.6541053773240009,0.6548,0.2138,0.7022,1.1432000000000002
0.6603948521059625,0.6574,0.2244,0.7038,1.1368
0.666684326887924,0.6508,0.2112,0.6986,1.1382
0.6729738016698855,0.653,0.2046,0.6828,1.1311999999999998
0.6792632764518471,0.6608,0.1684,0.6796,1.1720000000000002
0.6855527512338087,0.6534,0.1618,0.677,1.1686
0.6918422260157702,0.6446,0.1576,0.6822,1.1692
0.6981317007977318,0.6588,0.15,0.6808,1.1896
0.7044211755796933,0.6392,0.1456,0.674,1.1676000000000002
0.7107106503616548,0.619,0.1196,0.666,1.1654000000000002
0.7170001251436164,0.6252,0.1116,0.6434,1.157
0.723289599925578,0.6278,0.1242,0.647,1.1505999999999998
0.7295790747075395,0.6282,0.1096,0.6576,1.1762000000000001
0.7358685494895011,0.6192,0.0924,0.6484,1.1751999999999998
0.7421580242714626,0.6224,0.0866,0.6448,1.1805999999999999
0.7484474990534241,0.6254,0.0712,0.6388,1.193
0.7547369738353857,0.6102,0.0272,0.6462,1.2292
0.7610264486173473,0.6162,0.0328,0.6406,1.224
0.7673159233993088,0.6036,0.0258,0.641,1.2188
0.7736053981812703,0.6206,0.0316,0.6158,1.2048
0.7798948729632319,0.6038,0.0086,0.6278,1.223
0.7861843477451934,0.5942,-0.0124,0.6126,1.2191999999999998
0.7924738225271549,0.6074,-0.0342,0.622,1.2636
0.7987632973091165,0.591,-0.0232,0.6078,1.222
0.8050527720910781,0.5812,-0.0226,0.612,1.2158
0.8113422468730396,0.5972,-0.0302,0.5936,1.2209999999999999
0.8176317216550012,0.5692,-0.0662,0.5946,1.2300000000000002
0.8239211964369627,0.5766,-0.0578,0.5948,1.2292
0.8302106712189242,0.5542,-0.0744,0.5886,1.2172
0.8365001460008858,0.5542,-0.0772,0.5762,1.2076
0.8427896207828474,0.557,-0.0846,0.5892,1.2308
0.8490790955648089,0.5342,-0.111,0.5688,1.214
0.8553685703467704,0.5464,-0.1122,0.5718,1.2304
0.861658045128732,0.559,-0.121,0.567,1.2469999999999999
0.8679475199106935,0.5416,-0.1494,0.5714,1.2624
0.874236994692655,0.5356,-0.1376,0.5566,1.2298
0.8805264694746167,0.5404,-0.1802,0.5572,1.2777999999999998
0.8868159442565782,0.5318,-0.1804,0.5614,1.2736
0.8931054190385397,0.5212,-0.1812,0.5546,1.2570000000000001
0.8993948938205013,0.5234,-0.1944,0.5428,1.2605999999999997
0.9056843686024628,0.5312,-0.1958,0.5382,1.2651999999999999
0.9119738433844243,0.5156,-0.202,0.5392,1.2568
0.918263318166386,0.5032,-0.1812,0.5272,1.2116
0.9245527929483475,0.519,-0.2284,0.5264,1.2737999999999998
0.930842267730309,0.5318,-0.2404,0.5226,1.2948
0.9371317425122706,0.5018,-0.2504,0.5058,1.258
0.9434212172942321,0.496,-0.2678,0.507,1.2708000000000002
0.9497106920761936,0.485,-0.2834,0.514,1.2824
0.9560001668581553,0.4796,-0.2848,0.5118,1.2762
0.9622896416401168,0.482,-0.3078,0.51,1.2998
0.9685791164220783,0.4772,-0.3,0.4896,1.2668
0.9748685912040398,0.469,-0.3068,0.497,1.2728
0.9811580659860014,0.4734,-0.3294,0.4832,1.286
0.9874475407679629,0.4584,-0.3334,0.4776,1.2693999999999999
0.9937370155499244,0.4706,-0.3368,0.4628,1.2702
1.000026490331886,0.4608,-0.3496,0.465,1.2753999999999999
1.0063159651138476,0.4412,-0.3594,0.4732,1.2738
1.012605439895809,0.4488,-0.362,0.474,1.2848
