omega_tau,C_12,C_13,C_23,K_3
0.0,1.0,1.0,1.0,1.0
0.006289474781961547,1.0,1.0,1.0,1.0
0.012578949563923095,1.0,0.9998,0.9998,1.0
0.018868424345884642,0.9998,0.9994,0.9998,1.0002
0.02515789912784619,0.9996,0.9984,0.999,1.0002000000000002
0.03144737390980774,0.9996,0.9976,0.9996,1.0016
0.037736848691769284,0.9992,0.9976,0.9988,1.0004
0.04402632347373083,0.9984,0.9974,0.998,0.999
0.05031579825569238,0.998,0.9964,0.9984,1.0
0.056605273037653926,0.997,0.9924,0.9988,1.0034
0.06289474781961547,0.9982,0.9938,0.9978,1.0022
0.06918422260157703,0.9974,0.9898,0.9986,1.0062
0.07547369738353857,0.997,0.9878,0.997,1.0062
0.08176317216550011,0.9968,0.986,0.9962,1.007
0.08805264694746166,0.9944,0.9866,0.9954,1.0031999999999996
0.09434212172942322,0.9948,0.9804,0.9964,1.0108000000000001
0.10063159651138476,0.996,0.9798,0.9928,1.009
0.1069210712933463,0.995,0.9756,0.9944,1.0137999999999998
0.11321054607530785,0.9944,0.9756,0.9932,1.012
0.1195000208572694,0.994,0.9688,0.9928,1.0180000000000002
0.12578949563923095,0.9916,0.9678,0.9904,1.0142
0.1320789704211925,0.9916,0.9656,0.9896,1.0156
0.13836844520315406,0.992,0.9644,0.99,1.0175999999999998
0.1446579199851156,0.988,0.9604,0.9918,1.0194
0.15094739476707714,0.9888,0.9514,0.9918,1.0292
0.15723686954903868,0.9866,0.9508,0.9888,1.0246
0.16352634433100022,0.9884,0.948,0.9848,1.0252
0.16981581911296179,0.9858,0.9412,0.9856,1.0302
0.17610529389492333,0.9872,0.9392,0.986,1.0339999999999998
0.18239476867688487,0.985,0.938,0.986,1.0330000000000001
0.18868424345884643,0.9818,0.9312,0.9822,1.0328
0.19497371824080797,0.98,0.924,0.981,1.037
0.20126319302276952,0.9836,0.9196,0.982,1.046
0.20755266780473106,0.9754,0.9144,0.9752,1.0362
0.2138421425866926,0.9764,0.9158,0.978,1.0386000000000002
0.22013161736865416,0.9748,0.9046,0.9758,1.0460000000000003
0.2264210921506157,0.9754,0.9004,0.9738,1.0488
0.23271056693257725,0.9724,0.8876,0.9754,1.0602
0.2390000417145388,0.9754,0.8902,0.9718,1.057
0.24528951649650035,0.9728,0.875,0.9684,1.0662
0.2515789912784619,0.9726,0.8756,0.9712,1.0682
0.25786846606042346,0.9676,0.8702,0.9662,1.0636
0.264157940842385,0.9696,0.864,0.9668,1.0724
0.27044741562434654,0.9652,0.8592,0.963,1.069
0.2767368904063081,0.9614,0.8528,0.9604,1.0690000000000002
0.2830263651882696,0.9646,0.8504,0.9588,1.073
0.2893158399702312,0.9604,0.8454,0.959,1.0739999999999998
0.2956053147521927,0.9584,0.8252,0.964,1.0972
0.3018947895341543,0.9548,0.8232,0.9534,1.085
0.30818426431611584,0.95,0.828,0.9502,1.0722
0.31447373909807735,0.9492,0.804,0.9526,1.0978
0.3207632138800389,0.9464,0.799,0.9492,1.0966
0.32705268866200043,0.9528,0.7956,0.9514,1.1086
