omega_tau,C_12,C_13,C_23,K_3
0.0,0.8448,0.844,0.8806,0.8814000000000001
0.006289474781961547,0.841,0.8488,0.8776,0.8697999999999999
0.012578949563923095,0.8372,0.8292,0.8754,0.8834000000000001
0.018868424345884642,0.8396,0.831,0.8782,0.8868
0.02515789912784619,0.8356,0.8354,0.8848,0.8850000000000001
0.03144737390980774,0.842,0.8392,0.873,0.8757999999999999
0.037736848691769284,0.8462,0.8362,0.8728,0.8827999999999998
0.04402632347373083,0.8308,0.8364,0.8734,0.8677999999999999
0.05031579825569238,0.836,0.8312,0.8792,0.8839999999999998
0.056605273037653926,0.8362,0.8368,0.874,0.8734
0.06289474781961547,0.8274,0.8294,0.8832,0.8811999999999999
0.06918422260157703,0.8456,0.8264,0.8774,0.8965999999999998
0.07547369738353857,0.8374,0.8262,0.8736,0.8848
0.08176317216550011,0.8372,0.8254,0.8642,0.876
0.08805264694746166,0.8352,0.8242,0.864,0.875
0.09434212172942322,0.8378,0.8246,0.8728,0.8859999999999999
0.10063159651138476,0.8392,0.826,0.8758,0.8889999999999999
0.1069210712933463,0.8376,0.8282,0.8692,0.8785999999999998
0.11321054607530785,0.8288,0.81,0.8664,0.8851999999999998
0.1195000208572694,0.8424,0.8242,0.8704,0.8886000000000001
0.12578949563923095,0.8326,0.8186,0.8604,0.8744000000000001
0.1320789704211925,0.8358,0.8062,0.864,0.8936
0.13836844520315406,0.8326,0.8064,0.8608,0.887
0.1446579199851156,0.844,0.8,0.8586,0.9025999999999998
0.15094739476707714,0.8354,0.8086,0.8728,0.8996000000000002
0.15723686954903868,0.8382,0.7958,0.8658,0.9082
0.16352634433100022,0.8342,0.7898,0.8672,0.9116000000000001
0.16981581911296179,0.8186,0.7876,0.8642,0.8951999999999999
0.17610529389492333,0.83,0.7784,0.8682,0.9198
0.18239476867688487,0.8228,0.7786,0.8608,0.905
0.18868424345884643,0.8168,0.7816,0.8618,0.8969999999999999
0.19497371824080797,0.8168,0.78,0.8574,0.8941999999999999
0.20126319302276952,0.8214,0.7812,0.8514,0.8916000000000001
