omega_tau,C_12,C_13,C_23,K_3
0.0,0.8496,0.8366,0.8786,0.8916000000000002
0.006289474781961547,0.8382,0.8382,0.8688,0.8687999999999999
0.012578949563923095,0.8416,0.8374,0.8748,0.8790000000000001
0.018868424345884642,0.835,0.845,0.876,0.8659999999999999
0.02515789912784619,0.8364,0.8376,0.8718,0.8706000000000002
0.03144737390980774,0.8424,0.8438,0.8744,0.8730000000000001
0.037736848691769284,0.8338,0.8354,0.872,0.8704
0.04402632347373083,0.8296,0.8336,0.8714,0.8674000000000001
0.05031579825569238,0.8364,0.8418,0.8778,0.8724
0.056605273037653926,0.8444,0.8368,0.8606,0.8682000000000001
0.06289474781961547,0.844,0.8452,0.8718,0.8706
0.06918422260157703,0.841,0.8284,0.8736,0.8861999999999999
0.07547369738353857,0.8382,0.8244,0.8776,0.8914
0.08176317216550011,0.8392,0.8206,0.8746,0.8932
0.08805264694746166,0.8332,0.8236,0.8776,0.8872000000000001
0.09434212172942322,0.8308,0.8224,0.87,0.8784000000000001
0.10063159651138476,0.8416,0.8224,0.8776,0.8968
0.1069210712933463,0.8426,0.837,0.8654,0.871
0.11321054607530785,0.8354,0.823,0.8684,0.8808
0.1195000208572694,0.8394,0.8092,0.8742,0.9044
0.12578949563923095,0.833,0.8184,0.8584,0.873
0.1320789704211925,0.8228,0.8106,0.8676,0.8797999999999999
0.13836844520315406,0.8328,0.809,0.8706,0.8944
0.1446579199851156,0.8268,0.8084,0.8646,0.883
0.15094739476707714,0.8314,0.8078,0.8684,0.892
0.15723686954903868,0.831,0.7974,0.8652,0.8987999999999999
0.16352634433100022,0.8226,0.7926,0.8638,0.8937999999999999
0.16981581911296179,0.832,0.7922,0.8738,0.9136
0.17610529389492333,0.8208,0.792,0.8614,0.8901999999999999
0.18239476867688487,0.8244,0.7872,0.854,0.8911999999999999
0.18868424345884643,0.8294,0.785,0.8576,0.902
0.19497371824080797,0.8286,0.7734,0.8598,0.9150000000000001
0.20126319302276952,0.8248,0.7742,0.862,0.9125999999999999
0.20755266780473106,0.8152,0.7608,0.8584,0.9128
0.2138421425866926,0.816,0.7644,0.8588,0.9103999999999999
0.22013161736865416,0.8212,0.7604,0.852,0.9128000000000001
