omega_tau,C_12,C_13,C_23,K_3
0.0,0.8354,0.8328,0.8732,0.8758000000000001
0.006289474781961547,0.8432,0.8374,0.8716,0.8773999999999998
0.012578949563923095,0.8438,0.8408,0.8792,0.8821999999999999
0.018868424345884642,0.8416,0.837,0.8768,0.8814
0.02515789912784619,0.842,0.8446,0.8762,0.8735999999999999
0.03144737390980774,0.8436,0.8346,0.8804,0.8894
0.037736848691769284,0.8344,0.8378,0.878,0.8746000000000002
0.04402632347373083,0.8368,0.8352,0.8724,0.874
0.05031579825569238,0.8374,0.839,0.8774,0.8757999999999999
0.056605273037653926,0.849,0.8338,0.871,0.8862
0.06289474781961547,0.8396,0.8298,0.8808,0.8906000000000002
0.06918422260157703,0.8318,0.8304,0.8782,0.8795999999999999
0.07547369738353857,0.839,0.8322,0.8744,0.8812
0.08176317216550011,0.8208,0.8338,0.872,0.8590000000000001
0.08805264694746166,0.8392,0.8276,0.8638,0.8753999999999998
0.09434212172942322,0.8342,0.8228,0.8796,0.891
0.10063159651138476,0.8302,0.8262,0.8774,0.8814
0.1069210712933463,0.8398,0.825,0.8714,0.8861999999999999
0.11321054607530785,0.8414,0.8236,0.8716,0.8894000000000001
0.1195000208572694,0.8288,0.8226,0.869,0.8752
0.12578949563923095,0.8242,0.8052,0.8796,0.8986000000000002
0.1320789704211925,0.8382,0.802,0.8748,0.911
0.13836844520315406,0.829,0.8062,0.8556,0.8784000000000001
0.1446579199851156,0.8216,0.804,0.8652,0.8827999999999998
0.15094739476707714,0.825,0.8058,0.8666,0.8858
0.15723686954903868,0.834,0.7972,0.8622,0.8989999999999999
0.16352634433100022,0.832,0.7936,0.8556,0.894
0.16981581911296179,0.8448,0.793,0.867,0.9188
0.17610529389492333,0.8212,0.7924,0.8644,0.8932
0.18239476867688487,0.8168,0.7858,0.8666,0.8976
0.18868424345884643,0.8304,0.7808,0.8536,0.9032000000000001
0.19497371824080797,0.8188,0.7808,0.8672,0.9051999999999999
0.20126319302276952,0.8208,0.7668,0.8546,0.9086
0.20755266780473106,0.8258,0.7594,0.8548,0.9212000000000001
0.2138421425866926,0.8222,0.762,0.8614,0.9216000000000002
0.22013161736865416,0.8254,0.7604,0.8474,0.9124000000000001
0.2264210921506157,0.8222,0.7588,0.8454,0.9088000000000002
0.23271056693257725,0.816,0.743,0.851,0.9239999999999998
0.2390000417145388,0.813,0.7422,0.8506,0.9214
0.24528951649650035,0.8076,0.741,0.849,0.9156000000000001
0.2515789912784619,0.811,0.7444,0.8498,0.9164000000000001
0.25786846606042346,0.8274,0.7302,0.8386,0.9358
0.264157940842385,0.8092,0.7276,0.8398,0.9214
0.27044741562434654,0.8106,0.72,0.8524,0.9430000000000001
0.2767368904063081,0.8052,0.7124,0.8464,0.9392000000000001
0.2830263651882696,0.8118,0.717,0.8328,0.9276000000000001
0.2893158399702312,0.8038,0.6988,0.8428,0.9477999999999999
0.2956053147521927,0.8098,0.7044,0.836,0.9413999999999999
0.3018947895341543,0.7912,0.688,0.8334,0.9366000000000001
0.30818426431611584,0.7986,0.6918,0.834,0.9408000000000001
0.31447373909807735,0.7934,0.6684,0.8278,0.9528
0.3207632138800389,0.803,0.6786,0.8264,0.9508
0.32705268866200043,0.7958,0.6654,0.8274,0.9578
0.333342163443962,0.7924,0.6676,0.8274,0.9522000000000002
0.33963163822592357,0.7872,0.6616,0.8192,0.9448000000000001
0.3459211130078851,0.7834,0.6548,0.8216,0.9501999999999999
0.35221058778984665,0.7822,0.6272,0.8246,0.9796
0.3585000625718082,0.7822,0.6228,0.826,0.9854
0.36478953735376973,0.7914,0.639,0.8186,0.9709999999999999
0.3710790121357313,0.7758,0.6116,0.8106,0.9748
0.37736848691769287,0.7836,0.5998,0.8154,0.9992
0.3836579616996544,0.7808,0.5994,0.8146,0.9960000000000001
0.38994743648161595,0.773,0.6094,0.8158,0.9793999999999999
0.39623691126357746,0.7678,0.585,0.809,0.9918
0.40252638604553903,0.7728,0.5706,0.8008,1.003
0.4088158608275006,0.7626,0.5712,0.81,1.0013999999999998
