omega_tau,C_12,C_13,C_23,K_3
0.0,0.83,0.826,0.868,0.872
0.006289474781961547,0.84,0.824,0.886,0.902
0.012578949563923095,0.842,0.83,0.882,0.894
0.018868424345884642,0.852,0.816,0.888,0.924
0.02515789912784619,0.818,0.826,0.882,0.874
0.03144737390980774,0.838,0.83,0.86,0.868
0.037736848691769284,0.83,0.842,0.882,0.87
0.04402632347373083,0.854,0.848,0.876,0.882
0.05031579825569238,0.846,0.84,0.866,0.872
0.056605273037653926,0.818,0.846,0.86,0.832
0.06289474781961547,0.842,0.83,0.876,0.888
0.06918422260157703,0.84,0.816,0.87,0.894
0.07547369738353857,0.842,0.832,0.868,0.878
0.08176317216550011,0.834,0.832,0.868,0.87
0.08805264694746166,0.822,0.808,0.866,0.8799999999999999
0.09434212172942322,0.824,0.81,0.894,0.9079999999999999
0.10063159651138476,0.828,0.852,0.868,0.844
0.1069210712933463,0.836,0.84,0.866,0.862
0.11321054607530785,0.85,0.8,0.87,0.9199999999999999
0.1195000208572694,0.836,0.836,0.894,0.894
0.12578949563923095,0.82,0.838,0.882,0.864
0.1320789704211925,0.828,0.808,0.844,0.8639999999999999
0.13836844520315406,0.846,0.82,0.884,0.91
0.1446579199851156,0.834,0.79,0.886,0.9299999999999999
0.15094739476707714,0.838,0.786,0.84,0.8919999999999999
0.15723686954903868,0.858,0.818,0.856,0.896
0.16352634433100022,0.846,0.82,0.882,0.908
0.16981581911296179,0.834,0.792,0.848,0.8899999999999999
0.17610529389492333,0.798,0.764,0.858,0.8920000000000001
0.18239476867688487,0.778,0.758,0.86,0.8799999999999999
0.18868424345884643,0.804,0.776,0.902,0.9299999999999999
0.19497371824080797,0.828,0.766,0.87,0.9319999999999999
0.20126319302276952,0.802,0.772,0.862,0.8920000000000001
0.20755266780473106,0.816,0.782,0.836,0.8699999999999999
0.2138421425866926,0.836,0.768,0.828,0.8959999999999999
0.22013161736865416,0.79,0.758,0.888,0.9199999999999999
0.2264210921506157,0.804,0.772,0.864,0.8960000000000001
0.23271056693257725,0.812,0.744,0.834,0.9019999999999999
0.2390000417145388,0.836,0.732,0.842,0.946
0.24528951649650035,0.814,0.772,0.842,0.8839999999999999
0.2515789912784619,0.8,0.758,0.832,0.8740000000000001
0.25786846606042346,0.812,0.706,0.808,0.9140000000000001
0.264157940842385,0.832,0.72,0.87,0.982
0.27044741562434654,0.81,0.73,0.846,0.9260000000000002
0.2767368904063081,0.838,0.662,0.858,1.0339999999999998
0.2830263651882696,0.808,0.7,0.852,0.9600000000000002
0.2893158399702312,0.802,0.704,0.862,0.9600000000000002
0.2956053147521927,0.792,0.658,0.848,0.9820000000000001
0.3018947895341543,0.804,0.666,0.834,0.9719999999999999
0.30818426431611584,0.798,0.7,0.862,0.9600000000000002
0.31447373909807735,0.78,0.726,0.834,0.8879999999999999
0.3207632138800389,0.824,0.688,0.818,0.954
0.32705268866200043,0.784,0.68,0.816,0.92
0.333342163443962,0.788,0.646,0.832,0.9740000000000001
0.33963163822592357,0.822,0.668,0.832,0.9859999999999999
0.3459211130078851,0.782,0.668,0.842,0.9560000000000001
0.35221058778984665,0.808,0.676,0.84,0.9720000000000001
0.3585000625718082,0.79,0.594,0.812,1.008
0.36478953735376973,0.794,0.63,0.798,0.9620000000000001
0.3710790121357313,0.802,0.598,0.826,1.0300000000000002
0.37736848691769287,0.818,0.604,0.816,1.0299999999999998
0.3836579616996544,0.782,0.572,0.79,1.0
0.38994743648161595,0.78,0.6,0.816,0.9960000000000001
0.39623691126357746,0.78,0.602,0.822,0.9999999999999999
0.40252638604553903,0.772,0.624,0.812,0.9600000000000001
0.4088158608275006,0.794,0.55,0.816,1.0599999999999998
0.4151053356094621,0.766,0.574,0.786,0.9780000000000001
0.4213948103914237,0.752,0.542,0.78,0.99
0.4276842851733852,0.748,0.582,0.8,0.9660000000000001
0.43397375995534676,0.726,0.49,0.818,1.054
