omega_tau,C_12,C_13,C_23,K_3
0.0,0.832,0.848,0.904,0.888
0.006289474781961547,0.808,0.82,0.888,0.8760000000000002
0.012578949563923095,0.866,0.85,0.908,0.924
0.018868424345884642,0.862,0.84,0.868,0.89
0.02515789912784619,0.86,0.832,0.868,0.896
0.03144737390980774,0.856,0.834,0.86,0.882
0.037736848691769284,0.834,0.84,0.868,0.862
0.04402632347373083,0.85,0.81,0.88,0.9199999999999999
0.05031579825569238,0.842,0.846,0.88,0.876
0.056605273037653926,0.834,0.846,0.88,0.868
0.06289474781961547,0.826,0.866,0.886,0.846
0.06918422260157703,0.828,0.836,0.858,0.85
0.07547369738353857,0.872,0.844,0.864,0.892
0.08176317216550011,0.816,0.864,0.87,0.822
0.08805264694746166,0.846,0.81,0.88,0.9159999999999999
0.09434212172942322,0.87,0.814,0.86,0.916
0.10063159651138476,0.832,0.814,0.856,0.874
0.1069210712933463,0.834,0.808,0.868,0.8939999999999999
0.11321054607530785,0.818,0.84,0.854,0.832
0.1195000208572694,0.85,0.82,0.894,0.924
0.12578949563923095,0.844,0.802,0.866,0.9079999999999999
0.1320789704211925,0.788,0.822,0.86,0.8260000000000002
0.13836844520315406,0.85,0.82,0.882,0.912
0.1446579199851156,0.84,0.826,0.838,0.852
0.15094739476707714,0.86,0.822,0.87,0.908
0.15723686954903868,0.826,0.81,0.878,0.8939999999999999
0.16352634433100022,0.848,0.826,0.854,0.876
0.16981581911296179,0.86,0.818,0.862,0.904
0.17610529389492333,0.844,0.786,0.882,0.94
0.18239476867688487,0.828,0.806,0.846,0.8679999999999999
0.18868424345884643,0.838,0.788,0.862,0.9119999999999999
0.19497371824080797,0.812,0.788,0.854,0.8779999999999999
0.20126319302276952,0.824,0.758,0.876,0.942
0.20755266780473106,0.836,0.76,0.824,0.8999999999999999
0.2138421425866926,0.836,0.744,0.868,0.96
0.22013161736865416,0.802,0.756,0.864,0.9099999999999999
0.2264210921506157,0.818,0.75,0.822,0.8899999999999999
0.23271056693257725,0.836,0.756,0.854,0.9339999999999999
0.2390000417145388,0.836,0.724,0.842,0.954
0.24528951649650035,0.832,0.724,0.812,0.9200000000000002
0.2515789912784619,0.792,0.702,0.872,0.9620000000000002
0.25786846606042346,0.794,0.72,0.828,0.9019999999999999
0.264157940842385,0.824,0.722,0.804,0.9060000000000001
0.27044741562434654,0.854,0.726,0.848,0.976
0.2767368904063081,0.818,0.722,0.822,0.9179999999999999
0.2830263651882696,0.822,0.664,0.792,0.9499999999999998
0.2893158399702312,0.826,0.702,0.832,0.956
0.2956053147521927,0.82,0.678,0.834,0.9759999999999999
0.3018947895341543,0.806,0.692,0.89,1.0040000000000002
0.30818426431611584,0.802,0.684,0.814,0.932
0.31447373909807735,0.778,0.662,0.832,0.9479999999999998
0.3207632138800389,0.844,0.65,0.846,1.04
0.32705268866200043,0.834,0.676,0.84,0.9979999999999999
0.333342163443962,0.802,0.662,0.828,0.9679999999999999
0.33963163822592357,0.778,0.666,0.824,0.9359999999999998
0.3459211130078851,0.81,0.664,0.824,0.9699999999999999
0.35221058778984665,0.78,0.628,0.806,0.9580000000000001
0.3585000625718082,0.768,0.646,0.844,0.9660000000000001
0.36478953735376973,0.794,0.614,0.828,1.008
0.3710790121357313,0.794,0.628,0.838,1.004
0.37736848691769287,0.798,0.636,0.77,0.932
0.3836579616996544,0.806,0.604,0.82,1.0219999999999998
0.38994743648161595,0.772,0.586,0.774,0.9600000000000001
0.39623691126357746,0.786,0.56,0.792,1.018
0.40252638604553903,0.798,0.62,0.808,0.9860000000000001
0.4088158608275006,0.75,0.584,0.798,0.9640000000000001
0.4151053356094621,0.796,0.57,0.818,1.044
0.4213948103914237,0.788,0.534,0.814,1.0679999999999998
0.4276842851733852,0.746,0.536,0.822,1.032
0.43397375995534676,0.76,0.592,0.78,0.9480000000000001
0.44026323473730833,0.76,0.518,0.822,1.0639999999999998
0.44655270951926984,0.746,0.58,0.852,1.0179999999999998
0.4528421843012314,0.776,0.486,0.772,1.062
0.459131659083193,0.766,0.536,0.796,1.026
0.4654211338651545,0.726,0.548,0.768,0.946
0.47171060864711606,0.754,0.524,0.748,0.978
0.4780000834290776,0.734,0.47,0.786,1.05
0.48428955821103914,0.738,0.502,0.77,1.006
0.4905790329930007,0.76,0.45,0.738,1.048
0.4968685077749622,0.738,0.438,0.8,1.1
0.5031579825569238,0.762,0.444,0.768,1.086
0.5094474573388853,0.728,0.466,0.752,1.014
0.5157369321208469,0.762,0.456,0.738,1.044
0.5220264069028084,0.722,0.408,0.764,1.078
0.52831588168477,0.67,0.436,0.784,1.0180000000000002
0.5346053564667316,0.71,0.392,0.78,1.0979999999999999
0.5408948312486931,0.736,0.398,0.726,1.064
0.5471843060306546,0.666,0.392,0.75,1.024
0.5534737808126162,0.718,0.368,0.78,1.13
0.5597632555945777,0.7,0.354,0.758,1.104
0.5660527303765392,0.688,0.306,0.758,1.14
0.5723422051585008,0.748,0.354,0.712,1.1059999999999999
0.5786316799404624,0.704,0.3,0.732,1.136
0.5849211547224239,0.706,0.388,0.69,1.008
0.5912106295043854,0.652,0.348,0.75,1.0540000000000003
0.597500104286347,0.708,0.312,0.698,1.0939999999999999
0.6037895790683085,0.694,0.314,0.73,1.1099999999999999
0.6100790538502701,0.686,0.33,0.68,1.036
0.6163685286322317,0.66,0.302,0.698,1.056
0.6226580034141932,0.704,0.28,0.744,1.168
0.6289474781961547,0.692,0.222,0.662,1.1320000000000001
0.6352369529781163,0.648,0.248,0.7,1.0999999999999999
0.6415264277600778,0.666,0.262,0.72,1.124
0.6478159025420394,0.69,0.226,0.688,1.152
0.6541053773240009,0.672,0.156,0.714,1.2300000000000002
0.6603948521059625,0.67,0.234,0.69,1.126
0.666684326887924,0.648,0.202,0.678,1.124
0.6729738016698855,0.666,0.168,0.686,1.1840000000000002
0.6792632764518471,0.652,0.124,0.708,1.2359999999999998
0.6855527512338087,0.636,0.164,0.676,1.1480000000000001
0.6918422260157702,0.63,0.158,0.648,1.12
0.6981317007977318,0.664,0.158,0.654,1.1600000000000001
0.7044211755796933,0.632,0.138,0.638,1.1320000000000001
0.7107106503616548,0.634,0.122,0.666,1.178
0.7170001251436164,0.666,0.134,0.65,1.182
