omega_tau,C_12,C_13,C_23,K_3
0.0,0.84016,0.84054,0.8747,0.8743200000000001
0.006289474781961547,0.83956,0.8404,0.87388,0.8730399999999998
0.012578949563923095,0.84078,0.84144,0.87756,0.8769
0.018868424345884642,0.84064,0.84018,0.87534,0.8758
0.02515789912784619,0.8363,0.83622,0.87172,0.8718000000000001
0.03144737390980774,0.8407,0.83826,0.87678,0.8792200000000001
0.037736848691769284,0.83884,0.83898,0.87462,0.87448
0.04402632347373083,0.83792,0.8371,0.87354,0.87436
0.05031579825569238,0.8398,0.83314,0.8764,0.88306
0.056605273037653926,0.84094,0.83328,0.87668,0.8843400000000001
0.06289474781961547,0.83944,0.83274,0.87226,0.87896
0.06918422260157703,0.83826,0.8319,0.8746,0.8809600000000001
0.07547369738353857,0.83716,0.83064,0.87492,0.88144
0.08176317216550011,0.83966,0.82838,0.87146,0.88274
0.08805264694746166,0.8369,0.8263,0.87238,0.8829800000000001
0.09434212172942322,0.83814,0.82714,0.87156,0.88256
0.10063159651138476,0.83802,0.82334,0.87098,0.8856600000000001
0.1069210712933463,0.83418,0.82326,0.87262,0.8835399999999999
0.11321054607530785,0.83598,0.82184,0.87044,0.88458
0.1195000208572694,0.83384,0.81786,0.87244,0.88842
0.12578949563923095,0.83458,0.81438,0.86676,0.8869600000000001
0.1320789704211925,0.83346,0.81136,0.86612,0.8882200000000001
0.13836844520315406,0.83444,0.80934,0.86702,0.89212
0.1446579199851156,0.83096,0.80322,0.86574,0.8934799999999998
0.15094739476707714,0.83108,0.80236,0.86386,0.8925799999999999
0.15723686954903868,0.82668,0.79692,0.86438,0.89414
0.16352634433100022,0.82796,0.79678,0.86286,0.89404
0.16981581911296179,0.82494,0.79454,0.86448,0.8948800000000001
0.17610529389492333,0.8276,0.79028,0.86082,0.89814
0.18239476867688487,0.8235,0.78436,0.86026,0.8994
0.18868424345884643,0.8252,0.7822,0.85794,0.9009400000000001
0.19497371824080797,0.8285,0.78084,0.86186,0.9095200000000001
0.20126319302276952,0.81968,0.77102,0.85854,0.9072
0.20755266780473106,0.82598,0.77046,0.85634,0.91186
0.2138421425866926,0.82054,0.75796,0.85386,0.9164399999999999
0.22013161736865416,0.82074,0.76132,0.85536,0.9147799999999999
0.2264210921506157,0.81856,0.75438,0.85376,0.91794
0.23271056693257725,0.81558,0.75228,0.8502,0.9134999999999999
0.2390000417145388,0.81748,0.7469,0.84906,0.9196399999999999
0.24528951649650035,0.81448,0.74092,0.8469,0.9204599999999998
0.2515789912784619,0.81134,0.73638,0.849,0.9239599999999999
0.25786846606042346,0.81202,0.73488,0.8491,0.92624
0.264157940842385,0.80912,0.72648,0.84896,0.9316
0.27044741562434654,0.81064,0.71824,0.8434,0.9358000000000002
0.2767368904063081,0.81162,0.71342,0.84164,0.9398399999999999
0.2830263651882696,0.80724,0.70962,0.84128,0.9389
0.2893158399702312,0.80782,0.70298,0.83652,0.9413600000000001
0.2956053147521927,0.80338,0.70002,0.8391,0.94246
0.3018947895341543,0.80414,0.69506,0.83704,0.9461199999999999
0.30818426431611584,0.80014,0.68714,0.8339,0.9469
0.31447373909807735,0.80018,0.68034,0.83078,0.95062
0.3207632138800389,0.80006,0.67474,0.82994,0.9552599999999999
0.32705268866200043,0.79722,0.664,0.82688,0.9600999999999998
0.333342163443962,0.79468,0.66082,0.82936,0.96322
0.33963163822592357,0.7923,0.65092,0.82684,0.96822
0.3459211130078851,0.7887,0.64896,0.82446,0.9642
0.35221058778984665,0.78806,0.64614,0.8213,0.9632200000000001
0.3585000625718082,0.78646,0.63104,0.82146,0.97688
0.36478953735376973,0.78276,0.6264,0.81608,0.9724400000000001
0.3710790121357313,0.78362,0.61652,0.81578,0.98288
0.37736848691769287,0.783,0.60906,0.81528,0.9892199999999999
0.3836579616996544,0.7809,0.60536,0.81042,0.9859600000000001
0.38994743648161595,0.78162,0.59534,0.81108,0.99736
0.39623691126357746,0.77776,0.59032,0.8098,0.9972399999999999
0.40252638604553903,0.77074,0.58086,0.80588,0.9957600000000001
0.4088158608275006,0.768,0.5718,0.8043,1.0005000000000002
0.4151053356094621,0.76966,0.56696,0.79896,1.0016600000000002
0.4213948103914237,0.76382,0.56244,0.80134,1.00272
0.4276842851733852,0.76324,0.5457,0.79758,1.01512
0.43397375995534676,0.76202,0.54266,0.79498,1.0143399999999998
0.44026323473730833,0.75936,0.5331,0.79026,1.0165199999999999
0.44655270951926984,0.75468,0.5226,0.79074,1.02282
0.4528421843012314,0.7542,0.51908,0.78618,1.0212999999999999
0.459131659083193,0.75528,0.51258,0.78284,1.02554
0.4654211338651545,0.7532,0.50014,0.78146,1.03452
0.47171060864711606,0.7521,0.49404,0.7783,1.03636
0.4780000834290776,0.74582,0.48238,0.77568,1.03912
0.48428955821103914,0.74166,0.47502,0.77642,1.0430599999999999
0.4905790329930007,0.74442,0.4652,0.77126,1.0504799999999999
0.4968685077749622,0.7379,0.46238,0.7683,1.04382
0.5031579825569238,0.73872,0.45132,0.7652,1.0526
0.5094474573388853,0.73488,0.43824,0.76058,1.05722
0.5157369321208469,0.7333,0.43566,0.76216,1.0598
0.5220264069028084,0.7244,0.41992,0.75726,1.0617400000000001
0.52831588168477,0.72554,0.41126,0.75824,1.07252
0.5346053564667316,0.72414,0.4054,0.75496,1.0736999999999999
0.5408948312486931,0.72274,0.39256,0.7508,1.08098
0.5471843060306546,0.71808,0.38542,0.75144,1.0841000000000003
0.5534737808126162,0.71438,0.37496,0.74542,1.08484
0.5597632555945777,0.71232,0.36768,0.74384,1.08848
0.5660527303765392,0.71016,0.36032,0.74124,1.09108
0.5723422051585008,0.70946,0.35186,0.7329,1.0904999999999998
0.5786316799404624,0.7078,0.33588,0.73446,1.1063800000000001
0.5849211547224239,0.69682,0.32418,0.72982,1.1024599999999998
0.5912106295043854,0.69788,0.31532,0.724,1.1065599999999998
0.597500104286347,0.6954,0.31108,0.72386,1.10818
0.6037895790683085,0.69148,0.29936,0.72106,1.1131799999999998
0.6100790538502701,0.68882,0.29194,0.71886,1.1157400000000002
0.6163685286322317,0.68808,0.27544,0.71214,1.12478
0.6226580034141932,0.68364,0.26776,0.71182,1.1277
0.6289474781961547,0.67872,0.2598,0.70432,1.1232399999999998
0.6352369529781163,0.67092,0.2568,0.7059,1.12002
0.6415264277600778,0.67082,0.23822,0.6997,1.1322999999999999
0.6478159025420394,0.67308,0.22908,0.69772,1.14172
0.6541053773240009,0.66732,0.22418,0.6952,1.13834
0.6603948521059625,0.65914,0.2097,0.69414,1.1435799999999998
0.666684326887924,0.66098,0.19892,0.68462,1.1466800000000001
0.6729738016698855,0.65544,0.1896,0.68596,1.1518000000000002
0.6792632764518471,0.65654,0.17726,0.67796,1.15724
0.6855527512338087,0.64868,0.1642,0.67774,1.16222
0.6918422260157702,0.64388,0.15684,0.67068,1.15772
0.6981317007977318,0.64344,0.14628,0.66662,1.16378
0.7044211755796933,0.64344,0.1371,0.65976,1.1661
0.7107106503616548,0.638,0.12754,0.66544,1.1759000000000002
0.7170001251436164,0.63028,0.1158,0.66258,1.17706
0.723289599925578,0.62888,0.09932,0.6591,1.18866
0.7295790747075395,0.62836,0.09498,0.65616,1.18954
0.7358685494895011,0.62686,0.07982,0.65342,1.2004599999999999
0.7421580242714626,0.61858,0.07824,0.64478,1.18512
0.7484474990534241,0.61798,0.0641,0.6399,1.19378
0.7547369738353857,0.61172,0.05032,0.63532,1.1967200000000002
0.7610264486173473,0.60744,0.03402,0.63706,1.21048
0.7673159233993088,0.60212,0.0251,0.63128,1.2083000000000002
0.7736053981812703,0.60322,0.0224,0.62716,1.20798
0.7798948729632319,0.59634,0.011,0.61984,1.2051800000000001
0.7861843477451934,0.59502,0.00154,0.61776,1.2112399999999999
0.7924738225271549,0.58996,-0.00892,0.61246,1.21134
0.7987632973091165,0.58606,-0.02092,0.61208,1.21906
0.8050527720910781,0.58324,-0.03414,0.60306,1.2204400000000002
0.8113422468730396,0.5794,-0.0449,0.60354,1.2278399999999998
0.8176317216550012,0.5748,-0.05402,0.60086,1.2296799999999999
0.8239211964369627,0.5729,-0.06408,0.59188,1.2288599999999998
0.8302106712189242,0.5693,-0.07658,0.5848,1.2306800000000002
0.8365001460008858,0.5596,-0.08794,0.58564,1.23318
0.8427896207828474,0.55316,-0.0942,0.58204,1.2294
0.8490790955648089,0.55492,-0.10684,0.58002,1.2417799999999999
0.8553685703467704,0.54646,-0.11542,0.57418,1.23606
0.861658045128732,0.54122,-0.12506,0.56946,1.2357399999999998
0.8679475199106935,0.54222,-0.1377,0.57022,1.2501399999999998
0.874236994692655,0.54036,-0.1418,0.56376,1.24592
0.8805264694746167,0.53424,-0.15708,0.55804,1.2493600000000002
0.8868159442565782,0.52982,-0.17178,0.5521,1.2537
0.8931054190385397,0.53058,-0.17682,0.55086,1.2582600000000002
0.8993948938205013,0.52048,-0.19224,0.54522,1.25794
0.9056843686024628,0.5163,-0.20158,0.54122,1.2591
0.9119738433844243,0.51692,-0.20814,0.53484,1.2599
0.918263318166386,0.50944,-0.2302,0.5325,1.2721399999999998
0.9245527929483475,0.50712,-0.23232,0.52542,1.26486
0.930842267730309,0.50056,-0.2376,0.52006,1.2582200000000001
0.9371317425122706,0.49576,-0.25064,0.51754,1.26394
0.9434212172942321,0.49382,-0.26484,0.5118,1.27046
0.9497106920761936,0.48884,-0.2684,0.5103,1.26754
0.9560001668581553,0.4851,-0.27606,0.50546,1.26662
0.9622896416401168,0.48052,-0.29282,0.50192,1.27526
0.9685791164220783,0.471,-0.30468,0.49478,1.27046
0.9748685912040398,0.46902,-0.31246,0.49308,1.27456
0.9811580659860014,0.4737,-0.32206,0.48642,1.28218
0.9874475407679629,0.46462,-0.33228,0.48314,1.28004
0.9937370155499244,0.45796,-0.3409,0.47866,1.27752
1.000026490331886,0.44816,-0.34736,0.4751,1.27062
1.0063159651138476,0.452,-0.3575,0.46534,1.27484
1.012605439895809,0.44452,-0.37242,0.4658,1.28274
1.0188949146777706,0.44144,-0.37614,0.45832,1.2759
1.0251843894597321,0.43656,-0.38646,0.45826,1.28128
1.0314738642416938,0.43268,-0.40246,0.44926,1.2844
1.0377633390236554,0.42904,-0.40156,0.444,1.2746
1.0440528138056169,0.42486,-0.41878,0.4378,1.28144
1.0503422885875784,0.41688,-0.42614,0.43132,1.27434
1.05663176336954,0.41166,-0.43398,0.42986,1.2755
1.0629212381515014,0.41116,-0.4427,0.42658,1.28044
1.0692107129334631,0.4044,-0.45214,0.4181,1.27464
1.0755001877154247,0.39982,-0.45736,0.41328,1.27046
1.0817896624973862,0.39806,-0.46872,0.40544,1.2722200000000001
1.0880791372793477,0.39292,-0.47646,0.4078,1.27718
1.0943686120613092,0.3821,-0.4898,0.40584,1.27774
1.1006580868432707,0.38192,-0.49142,0.39678,1.27012
1.1069475616252324,0.37566,-0.50672,0.39124,1.2736199999999998
1.113237036407194,0.37128,-0.50824,0.38514,1.2646600000000001
1.1195265111891555,0.36674,-0.52062,0.38052,1.26788
1.125815985971117,0.35796,-0.52744,0.37866,1.2640600000000002
1.1321054607530785,0.35782,-0.53574,0.37104,1.2646000000000002
1.13839493553504,0.34836,-0.54402,0.36898,1.2613599999999998
1.1446844103170015,0.3437,-0.55622,0.3616,1.26152
1.1509738850989633,0.34528,-0.56272,0.3587,1.2667000000000002
1.1572633598809248,0.33502,-0.56856,0.35188,1.25546
1.1635528346628863,0.33398,-0.57326,0.33754,1.24478
1.1698423094448478,0.32538,-0.58106,0.34228,1.24872
1.1761317842268093,0.32784,-0.58856,0.33414,1.25054
1.1824212590087708,0.31696,-0.59706,0.33518,1.2492
1.1887107337907326,0.30788,-0.60858,0.32862,1.2450800000000002
1.195000208572694,0.31154,-0.61158,0.32364,1.24676
1.2012896833546556,0.30472,-0.62458,0.31638,1.2456800000000001
1.207579158136617,0.29896,-0.6255,0.31412,1.23858
1.2138686329185786,0.29422,-0.6338,0.30438,1.2324000000000002
1.2201581077005401,0.28134,-0.6464,0.30014,1.2278799999999999
1.2264475824825016,0.29096,-0.65098,0.29514,1.2370800000000002
1.2327370572644634,0.28142,-0.65656,0.289,1.22698
1.2390265320464249,0.27052,-0.66314,0.28882,1.22248
1.2453160068283864,0.27048,-0.6681,0.28236,1.2209400000000001
1.251605481610348,0.2653,-0.67596,0.27778,1.2190400000000001
1.2578949563923094,0.26264,-0.6811,0.26666,1.2104
1.264184431174271,0.24974,-0.6861,0.26284,1.19868
1.2704739059562327,0.24998,-0.69454,0.25948,1.2040000000000002
1.2767633807381942,0.24718,-0.698,0.25258,1.19776
1.2830528555201557,0.23272,-0.70362,0.24806,1.1844000000000001
1.2893423303021172,0.23376,-0.7106,0.23758,1.18194
1.2956318050840787,0.22532,-0.71486,0.23898,1.17916
1.3019212798660402,0.2228,-0.72064,0.23122,1.1746599999999998
1.3082107546480017,0.22122,-0.72876,0.22606,1.17604
1.3145002294299635,0.21278,-0.7319,0.21752,1.1622
1.320789704211925,0.20488,-0.73816,0.21856,1.1616
1.3270791789938865,0.2088,-0.74126,0.2145,1.16456
1.333368653775848,0.20512,-0.74582,0.20992,1.16086
1.3396581285578095,0.19134,-0.75166,0.19988,1.14288
1.345947603339771,0.18544,-0.75788,0.19748,1.1408
1.3522370781217328,0.17992,-0.76288,0.19058,1.13338
1.3585265529036943,0.17896,-0.766,0.18306,1.12802
1.3648160276856558,0.17536,-0.76658,0.17432,1.11626
1.3711055024676173,0.1664,-0.77422,0.17836,1.11898
1.3773949772495788,0.16176,-0.7781,0.17138,1.11124
1.3836844520315403,0.1549,-0.78254,0.15706,1.0945
1.389973926813502,0.15402,-0.78454,0.15994,1.0985
1.3962634015954636,0.15014,-0.7883,0.15382,1.09226
1.402552876377425,0.1456,-0.79698,0.14572,1.0883
1.4088423511593866,0.1353,-0.79388,0.14042,1.0695999999999999
1.4151318259413481,0.12856,-0.79654,0.13336,1.0584600000000002
1.4214213007233096,0.12522,-0.80396,0.1282,1.05738
1.4277107755052711,0.11902,-0.80694,0.121,1.04696
1.4340002502872329,0.11786,-0.8099,0.1157,1.04346
1.4402897250691944,0.10564,-0.81168,0.1109,1.02822
1.446579199851156,0.10478,-0.81776,0.10654,1.02908
1.4528686746331174,0.09996,-0.8163,0.09994,1.0162
1.459158149415079,0.09008,-0.82118,0.09422,1.00548
1.4654476241970404,0.08734,-0.82136,0.08866,0.99736
1.4717370989790022,0.08916,-0.8248,0.08252,0.99648
1.4780265737609637,0.07464,-0.82976,0.08494,0.9893400000000001
1.4843160485429252,0.06986,-0.8264,0.07518,0.9714400000000001
1.4906055233248867,0.06646,-0.82852,0.0711,0.96608
1.4968949981068482,0.0567,-0.8314,0.06494,0.95304
1.5031844728888097,0.05398,-0.83088,0.05966,0.9445199999999999
1.5094739476707715,0.05424,-0.83562,0.05056,0.94042
1.515763422452733,0.0498,-0.8369,0.04862,0.9353199999999999
1.5220528972346945,0.04188,-0.83672,0.04376,0.9223600000000001
1.528342372016656,0.0309,-0.83722,0.03772,0.90584
1.5346318467986175,0.02954,-0.8376,0.02944,0.89658
1.540921321580579,0.0274,-0.84104,0.03016,0.8986000000000001
1.5472107963625406,0.0226,-0.83942,0.0133,0.8753200000000001
1.5535002711445023,0.01374,-0.83966,0.01486,0.8682599999999999
1.5597897459264638,0.0047,-0.8389,0.00664,0.85024
1.5660792207084253,0.00388,-0.83788,0.0023,0.8440599999999999
1.5723686954903868,0.00226,-0.83698,-0.00592,0.83332
1.5786581702723483,-0.0092,-0.83946,-0.01012,0.82014
1.5849476450543099,-0.01622,-0.84002,-0.00852,0.81528
1.5912371198362716,-0.01724,-0.84006,-0.0166,0.80622
1.597526594618233,-0.02304,-0.83926,-0.0185,0.79772
1.6038160694001946,-0.02534,-0.83786,-0.0328,0.7797200000000001
1.6101055441821561,-0.02464,-0.83942,-0.03556,0.77922
1.6163950189641176,-0.03966,-0.83772,-0.03908,0.75898
1.6226844937460791,-0.04584,-0.83896,-0.04852,0.7446
1.6289739685280407,-0.04706,-0.8336,-0.05294,0.7336
1.6352634433100024,-0.05412,-0.83484,-0.0532,0.7275200000000001
1.641552918091964,-0.06404,-0.83236,-0.06554,0.70278
1.6478423928739254,-0.06262,-0.8326,-0.06768,0.7023
1.654131867655887,-0.06196,-0.82758,-0.07418,0.69144
1.6604213424378484,-0.07764,-0.82694,-0.07258,0.67672
1.66671081721981,-0.0847,-0.82574,-0.07984,0.6612
1.6730002920017717,-0.08438,-0.82142,-0.08648,0.65056
1.6792897667837332,-0.08536,-0.82302,-0.09832,0.63934
1.6855792415656947,-0.09514,-0.81888,-0.09962,0.62412
1.6918687163476562,-0.10166,-0.8117,-0.10298,0.6070599999999999
1.6981581911296177,-0.10764,-0.80946,-0.11166,0.59016
1.7044476659115793,-0.10936,-0.81382,-0.1206,0.58386
1.7107371406935408,-0.12354,-0.80794,-0.12052,0.5638799999999999
1.7170266154755025,-0.12292,-0.80616,-0.12874,0.5545
1.723316090257464,-0.12654,-0.80404,-0.13496,0.54254
1.7296055650394255,-0.12998,-0.79814,-0.14006,0.5281
1.735895039821387,-0.14024,-0.79564,-0.13804,0.51736
1.7421845146033486,-0.14212,-0.79416,-0.1535,0.49854
1.74847398938531,-0.14882,-0.78916,-0.16112,0.47922
1.7547634641672718,-0.15752,-0.78448,-0.16144,0.46551999999999993
1.7610529389492333,-0.16004,-0.7803,-0.1637,0.45655999999999997
1.7673424137311948,-0.16586,-0.77426,-0.17776,0.4306399999999999
1.7736318885131563,-0.16748,-0.771,-0.1797,0.42382000000000003
1.7799213632951179,-0.18016,-0.76298,-0.18818,0.39464
1.7862108380770794,-0.17884,-0.7614,-0.18444,0.39812
1.792500312859041,-0.18956,-0.76002,-0.19202,0.37844
1.7987897876410026,-0.18584,-0.7552,-0.19834,0.37102
1.8050792624229641,-0.19088,-0.75266,-0.20558,0.35619999999999996
1.8113687372049256,-0.19602,-0.74588,-0.209,0.34086
1.8176582119868872,-0.20682,-0.74224,-0.2112,0.32422
1.8239476867688487,-0.21006,-0.7325,-0.22172,0.30072000000000004
1.8302371615508102,-0.2104,-0.73168,-0.223,0.29828
1.836526636332772,-0.2226,-0.7216,-0.22304,0.27596000000000004
1.8428161111147334,-0.2205,-0.71708,-0.23434,0.26224000000000003
1.849105585896695,-0.2256,-0.71328,-0.23676,0.25092000000000003
1.8553950606786564,-0.23124,-0.71262,-0.25074,0.23064
1.861684535460618,-0.23974,-0.7066,-0.25068,0.21617999999999998
1.8679740102425795,-0.24122,-0.69764,-0.25344,0.20298000000000005
1.8742634850245412,-0.25634,-0.6934,-0.25994,0.17711999999999994
1.8805529598065027,-0.25374,-0.68368,-0.26788,0.16205999999999998
1.8868424345884642,-0.26262,-0.67638,-0.27104,0.14271999999999996
1.8931319093704257,-0.26282,-0.67116,-0.28022,0.12812
1.8994213841523873,-0.2694,-0.66442,-0.28092,0.11410000000000009
1.9057108589343488,-0.27458,-0.65728,-0.28692,0.09577999999999998
1.9120003337163105,-0.2854,-0.65204,-0.29282,0.07382
1.918289808498272,-0.28414,-0.64478,-0.30054,0.06010000000000004
1.9245792832802335,-0.29234,-0.63914,-0.30534,0.04146000000000005
1.930868758062195,-0.29486,-0.63026,-0.30956,0.025840000000000085
1.9371582328441566,-0.29832,-0.62628,-0.31342,0.014539999999999997
1.943447707626118,-0.31236,-0.61686,-0.32428,-0.01978000000000013
1.9497371824080796,-0.31132,-0.61062,-0.31894,-0.01963999999999999
1.9560266571900413,-0.31642,-0.60194,-0.32768,-0.042159999999999975
1.9623161319720028,-0.32422,-0.59198,-0.3325,-0.06474000000000002
1.9686056067539643,-0.32978,-0.58634,-0.34404,-0.08748000000000011
1.9748950815359259,-0.32564,-0.58066,-0.3455,-0.09048
1.9811845563178874,-0.33538,-0.56752,-0.3501,-0.11796000000000006
1.9874740310998489,-0.34226,-0.56566,-0.35818,-0.1347799999999999
1.9937635058818106,-0.3434,-0.55758,-0.36568,-0.15149999999999997
2.000052980663772,-0.35038,-0.54736,-0.36812,-0.17114000000000007
2.0063424554457336,-0.35226,-0.542,-0.3725,-0.18276000000000003
2.012631930227695,-0.35698,-0.53294,-0.37862,-0.20266000000000006
2.0189214050096567,-0.36222,-0.52514,-0.38216,-0.21924
2.025210879791618,-0.37338,-0.51664,-0.3886,-0.24534
2.0315003545735797,-0.3741,-0.50788,-0.39154,-0.25776
2.037789829355541,-0.38234,-0.50214,-0.394,-0.2742
2.0440793041375027,-0.38784,-0.49268,-0.3977,-0.29286
2.0503687789194642,-0.38928,-0.48312,-0.40166,-0.30782
2.056658253701426,-0.38992,-0.47322,-0.4078,-0.3245
2.0629477284833877,-0.3958,-0.46598,-0.41232,-0.34213999999999994
2.069237203265349,-0.401,-0.45668,-0.42116,-0.36548
2.0755266780473107,-0.40384,-0.44216,-0.4243,-0.38598
2.0818161528292722,-0.41194,-0.43902,-0.43088,-0.4037999999999999
2.0881056276112337,-0.41584,-0.42548,-0.43662,-0.42697999999999997
2.0943951023931953,-0.42144,-0.41526,-0.43848,-0.44466
2.1006845771751568,-0.4217,-0.40952,-0.4405,-0.4526800000000001
2.1069740519571183,-0.4323,-0.40416,-0.44444,-0.47258000000000006
2.11326352673908,-0.43188,-0.3907,-0.4472,-0.48838
2.1195530015210413,-0.4359,-0.38468,-0.45284,-0.5040600000000001
2.125842476303003,-0.4437,-0.37062,-0.46338,-0.5364599999999999
2.1321319510849643,-0.44446,-0.36484,-0.46446,-0.5440799999999999
2.1384214258669263,-0.45078,-0.35634,-0.47012,-0.5645600000000001
2.144710900648888,-0.45722,-0.34626,-0.478,-0.5889599999999999
2.1510003754308493,-0.4576,-0.33824,-0.48078,-0.60014
2.157289850212811,-0.46418,-0.32876,-0.4855,-0.6209199999999999
2.1635793249947723,-0.4702,-0.3149,-0.4882,-0.6435
2.169868799776734,-0.47434,-0.31154,-0.4929,-0.6557
2.1761582745586954,-0.47632,-0.29332,-0.49732,-0.68032
2.182447749340657,-0.48248,-0.28438,-0.50434,-0.70244
2.1887372241226184,-0.48982,-0.27608,-0.50844,-0.7221799999999999
2.19502669890458,-0.49166,-0.26852,-0.5098,-0.73294
2.2013161736865414,-0.49772,-0.25784,-0.519,-0.75888
2.207605648468503,-0.49912,-0.24968,-0.51742,-0.76686
2.213895123250465,-0.50666,-0.23974,-0.52596,-0.79288
2.2201845980324264,-0.50158,-0.22764,-0.52914,-0.80308
2.226474072814388,-0.50692,-0.21526,-0.53496,-0.8266199999999999
2.2327635475963494,-0.51808,-0.204,-0.53858,-0.85266
2.239053022378311,-0.52082,-0.19678,-0.5397,-0.86374
2.2453424971602725,-0.52352,-0.19064,-0.54718,-0.88006
2.251631971942234,-0.52946,-0.17952,-0.55086,-0.9007999999999999
2.2579214467241955,-0.5335,-0.16506,-0.5538,-0.92224
2.264210921506157,-0.5393,-0.15784,-0.55924,-0.9406999999999999
2.2705003962881185,-0.53886,-0.14138,-0.56314,-0.9606199999999998
2.27678987107008,-0.5463,-0.13094,-0.57134,-0.9866999999999999
2.2830793458520415,-0.55206,-0.12108,-0.57152,-1.0025
2.289368820634003,-0.55278,-0.11408,-0.57554,-1.01424
2.295658295415965,-0.55772,-0.10048,-0.58216,-1.0394
2.3019477701979265,-0.5606,-0.09326,-0.58642,-1.05376
