omega_tau,C_12,C_13,C_23,K_3
0.0,0.846,0.822,0.884,0.908
0.006289474781961547,0.868,0.862,0.892,0.898
0.012578949563923095,0.824,0.85,0.866,0.84
0.018868424345884642,0.824,0.844,0.868,0.848
0.02515789912784619,0.824,0.842,0.886,0.868
0.03144737390980774,0.826,0.808,0.912,0.9299999999999999
0.037736848691769284,0.842,0.82,0.882,0.904
0.04402632347373083,0.834,0.844,0.86,0.85
0.05031579825569238,0.822,0.818,0.866,0.87
0.056605273037653926,0.826,0.852,0.892,0.866
0.06289474781961547,0.846,0.816,0.882,0.912
0.06918422260157703,0.868,0.836,0.888,0.92
0.07547369738353857,0.846,0.812,0.88,0.9139999999999999
0.08176317216550011,0.836,0.854,0.826,0.8079999999999999
0.08805264694746166,0.838,0.812,0.862,0.8879999999999999
0.09434212172942322,0.842,0.844,0.862,0.86
0.10063159651138476,0.794,0.814,0.878,0.8580000000000002
0.1069210712933463,0.85,0.796,0.864,0.9179999999999999
0.11321054607530785,0.836,0.85,0.866,0.852
0.1195000208572694,0.856,0.842,0.882,0.896
0.12578949563923095,0.82,0.824,0.862,0.858
0.1320789704211925,0.814,0.814,0.852,0.852
0.13836844520315406,0.852,0.846,0.866,0.872
0.1446579199851156,0.826,0.802,0.846,0.8699999999999999
0.15094739476707714,0.798,0.808,0.876,0.8659999999999999
0.15723686954903868,0.856,0.846,0.854,0.864
0.16352634433100022,0.814,0.802,0.864,0.8759999999999999
0.16981581911296179,0.814,0.824,0.862,0.852
0.17610529389492333,0.824,0.76,0.854,0.9179999999999999
0.18239476867688487,0.782,0.782,0.88,0.8799999999999999
0.18868424345884643,0.832,0.798,0.83,0.8639999999999999
0.19497371824080797,0.816,0.77,0.87,0.9159999999999999
0.20126319302276952,0.826,0.756,0.874,0.944
0.20755266780473106,0.836,0.774,0.88,0.942
0.2138421425866926,0.822,0.75,0.878,0.95
0.22013161736865416,0.82,0.76,0.874,0.9339999999999999
0.2264210921506157,0.818,0.768,0.878,0.9279999999999999
0.23271056693257725,0.812,0.724,0.872,0.9600000000000002
0.2390000417145388,0.82,0.72,0.836,0.9359999999999999
0.24528951649650035,0.798,0.766,0.848,0.8799999999999999
0.2515789912784619,0.832,0.73,0.856,0.958
0.25786846606042346,0.788,0.756,0.838,0.8699999999999999
0.264157940842385,0.806,0.75,0.814,0.8700000000000001
0.27044741562434654,0.808,0.724,0.854,0.938
0.2767368904063081,0.826,0.756,0.82,0.8899999999999999
0.2830263651882696,0.796,0.664,0.866,0.9979999999999999
0.2893158399702312,0.784,0.69,0.86,0.9540000000000002
0.2956053147521927,0.804,0.668,0.828,0.9640000000000001
0.3018947895341543,0.808,0.704,0.824,0.9280000000000002
0.30818426431611584,0.818,0.65,0.848,1.016
0.31447373909807735,0.79,0.692,0.826,0.9240000000000002
0.3207632138800389,0.814,0.668,0.826,0.9719999999999999
0.32705268866200043,0.786,0.65,0.856,0.9919999999999999
0.333342163443962,0.794,0.668,0.82,0.9459999999999998
0.33963163822592357,0.79,0.666,0.856,0.9799999999999999
0.3459211130078851,0.828,0.648,0.792,0.9720000000000001
0.35221058778984665,0.782,0.644,0.856,0.9939999999999999
0.3585000625718082,0.78,0.606,0.828,1.0020000000000002
0.36478953735376973,0.812,0.666,0.79,0.936
0.3710790121357313,0.79,0.64,0.846,0.9960000000000001
0.37736848691769287,0.774,0.578,0.806,1.0020000000000002
0.3836579616996544,0.784,0.586,0.836,1.0340000000000003
0.38994743648161595,0.796,0.616,0.83,1.0099999999999998
0.39623691126357746,0.786,0.576,0.794,1.004
0.40252638604553903,0.74,0.606,0.788,0.922
0.4088158608275006,0.778,0.566,0.796,1.008
0.4151053356094621,0.824,0.638,0.774,0.9599999999999999
0.4213948103914237,0.758,0.556,0.8,1.002
0.4276842851733852,0.79,0.51,0.772,1.052
0.43397375995534676,0.772,0.532,0.808,1.048
0.44026323473730833,0.766,0.574,0.808,1.0
0.44655270951926984,0.712,0.516,0.81,1.006
0.4528421843012314,0.724,0.5,0.814,1.0379999999999998
0.459131659083193,0.746,0.538,0.772,0.98
0.4654211338651545,0.766,0.5,0.772,1.038
0.47171060864711606,0.752,0.444,0.766,1.074
0.4780000834290776,0.772,0.5,0.772,1.044
0.48428955821103914,0.746,0.472,0.816,1.0899999999999999
0.4905790329930007,0.762,0.434,0.758,1.086
0.4968685077749622,0.744,0.47,0.768,1.042
0.5031579825569238,0.746,0.468,0.754,1.032
0.5094474573388853,0.728,0.452,0.76,1.036
0.5157369321208469,0.772,0.446,0.736,1.062
0.5220264069028084,0.738,0.426,0.762,1.074
0.52831588168477,0.728,0.394,0.762,1.096
0.5346053564667316,0.718,0.39,0.782,1.1099999999999999
0.5408948312486931,0.716,0.382,0.766,1.1
0.5471843060306546,0.68,0.376,0.762,1.0660000000000003
0.5534737808126162,0.662,0.416,0.734,0.98
0.5597632555945777,0.742,0.37,0.732,1.104
0.5660527303765392,0.694,0.384,0.736,1.0459999999999998
0.5723422051585008,0.69,0.306,0.748,1.132
0.5786316799404624,0.678,0.372,0.73,1.036
0.5849211547224239,0.702,0.32,0.722,1.1039999999999999
0.5912106295043854,0.714,0.31,0.742,1.146
0.597500104286347,0.694,0.292,0.74,1.142
0.6037895790683085,0.68,0.33,0.704,1.0539999999999998
0.6100790538502701,0.714,0.316,0.734,1.132
0.6163685286322317,0.698,0.294,0.722,1.126
0.6226580034141932,0.674,0.314,0.724,1.084
0.6289474781961547,0.706,0.27,0.734,1.17
0.6352369529781163,0.69,0.226,0.724,1.188
0.6415264277600778,0.684,0.23,0.688,1.142
0.6478159025420394,0.644,0.222,0.682,1.104
0.6541053773240009,0.658,0.188,0.672,1.1420000000000001
0.6603948521059625,0.654,0.198,0.712,1.1680000000000001
0.666684326887924,0.728,0.208,0.668,1.188
0.6729738016698855,0.672,0.212,0.694,1.1540000000000001
0.6792632764518471,0.702,0.116,0.686,1.2719999999999998
0.6855527512338087,0.626,0.2,0.682,1.108
0.6918422260157702,0.6,0.122,0.696,1.174
