omega_tau,C_12,C_13,C_23,K_3
0.0,0.8338,0.8458,0.8742,0.8622
0.006289474781961547,0.8404,0.843,0.875,0.8724000000000001
0.012578949563923095,0.8378,0.8474,0.8796,0.87
0.018868424345884642,0.84,0.8314,0.8776,0.8862
0.02515789912784619,0.837,0.8412,0.8692,0.865
0.03144737390980774,0.843,0.8464,0.874,0.8706
0.037736848691769284,0.8466,0.8408,0.8786,0.8844000000000001
0.04402632347373083,0.844,0.841,0.8696,0.8726
0.05031579825569238,0.8422,0.8396,0.8738,0.8764
0.056605273037653926,0.8256,0.8366,0.8776,0.8666
0.06289474781961547,0.8408,0.838,0.876,0.8788000000000001
0.06918422260157703,0.8278,0.8304,0.8752,0.8725999999999998
0.07547369738353857,0.8382,0.8388,0.8722,0.8715999999999999
0.08176317216550011,0.838,0.822,0.8642,0.8802
0.08805264694746166,0.8404,0.829,0.8736,0.885
0.09434212172942322,0.8344,0.8222,0.8736,0.8858000000000001
0.10063159651138476,0.8398,0.8372,0.8724,0.8749999999999999
0.1069210712933463,0.835,0.828,0.8762,0.8831999999999999
0.11321054607530785,0.8376,0.8202,0.8666,0.8840000000000001
0.1195000208572694,0.8424,0.8236,0.8662,0.8850000000000001
0.12578949563923095,0.8388,0.811,0.8664,0.8942
0.1320789704211925,0.8276,0.8076,0.8624,0.8824
0.13836844520315406,0.8178,0.8124,0.875,0.8804000000000001
0.1446579199851156,0.8344,0.8,0.8682,0.9025999999999998
0.15094739476707714,0.8174,0.8108,0.8702,0.8768
0.15723686954903868,0.8238,0.8072,0.8622,0.8787999999999999
0.16352634433100022,0.8274,0.8076,0.8646,0.8844000000000002
0.16981581911296179,0.8218,0.8076,0.8594,0.8736
0.17610529389492333,0.832,0.7984,0.8574,0.891
0.18239476867688487,0.8308,0.7854,0.8502,0.8956000000000001
0.18868424345884643,0.8206,0.776,0.8598,0.9044000000000001
0.19497371824080797,0.824,0.78,0.8562,0.9001999999999999
0.20126319302276952,0.8322,0.773,0.859,0.9182
0.20755266780473106,0.8174,0.7522,0.8584,0.9236000000000002
0.2138421425866926,0.82,0.7634,0.8542,0.9107999999999999
0.22013161736865416,0.8262,0.7578,0.8502,0.9186000000000001
0.2264210921506157,0.814,0.7464,0.8508,0.9184000000000001
0.23271056693257725,0.812,0.7478,0.8474,0.9116000000000002
0.2390000417145388,0.814,0.7574,0.8476,0.9042
0.24528951649650035,0.8266,0.7408,0.8498,0.9356000000000001
