omega_tau,mean_K_3,std_error,constant_error
0.0,0.87774,0.1777982540873852,0.03162277660168379
0.0062894747819615,0.87358,0.16659851260661243,0.03162277660168379
0.012578949563923,0.8818999999999998,0.1742856377767428,0.03162277660168379
0.0188684243458846,0.8776799999999999,0.1651454499367046,0.03162277660168379
0.0251578991278461,0.8784800000000001,0.18027413306790313,0.03162277660168379
0.0314473739098077,0.8762000000000001,0.17285956258511329,0.03162277660168379
0.0377368486917692,0.8733799999999999,0.1671039980581466,0.03162277660168379
0.0440263234737308,0.8771799999999998,0.16998359216979422,0.03162277660168379
0.0503157982556923,0.8772,0.17208576475178694,0.03162277660168379
0.0566052730376539,0.8764800000000001,0.16956271625184974,0.03162277660168379
0.0628947478196154,0.8775800000000001,0.17792493788708127,0.03162277660168379
0.069184222601577,0.88448,0.16706294284513226,0.03162277660168379
0.0754736973835385,0.87968,0.16981894564752303,0.03162277660168379
0.0817631721655001,0.8771599999999999,0.16908920566616925,0.03162277660168379
0.0880526469474616,0.88202,0.18068027307742413,0.03162277660168379
0.0943421217294232,0.87926,0.17978237312894524,0.03162277660168379
0.1006315965113847,0.88204,0.16080917292646194,0.03162277660168379
0.1069210712933463,0.8855200000000001,0.1763373143946972,0.03162277660168379
0.1132105460753078,0.8826400000000002,0.17210883674650695,0.03162277660168379
0.1195000208572694,0.8911400000000002,0.16296007530216639,0.03162277660168379
0.1257894956392309,0.88732,0.17224339535887642,0.03162277660168379
0.1320789704211925,0.8869400000000001,0.17518562979760965,0.03162277660168379
0.138368445203154,0.8909199999999999,0.1770886293659949,0.03162277660168379
0.1446579199851156,0.8976999999999999,0.16949397963699112,0.03162277660168379
0.1509473947670771,0.8981600000000001,0.17508221726041306,0.03162277660168379
0.1572368695490386,0.8950599999999999,0.17914152895743118,0.03162277660168379
0.1635263443310002,0.8931799999999999,0.17777846641038686,0.03162277660168379
0.1698158191129617,0.8958400000000001,0.16763714813833946,0.03162277660168379
0.1761052938949233,0.9075600000000001,0.1707901387748438,0.03162277660168379
0.1823947686768848,0.90014,0.17811976661017498,0.03162277660168379
0.1886842434588464,0.9038200000000002,0.1766283034983618,0.03162277660168379
0.1949737182408079,0.9045200000000001,0.16774716561214342,0.03162277660168379
