omega_tau,mean_K_3,std_error,constant_error
0.0,0.9995539999999998,0.10847877969392475,0.01
0.0062894747819615,1.005418,0.1157561893102575,0.01
0.012578949563923,1.013714,0.11545420656894112,0.01
0.0188684243458846,1.01671,0.12084081764894845,0.01
0.0251578991278461,1.02265,0.10828421986577073,0.01
0.0314473739098077,1.029494,0.11185930585201026,0.01
0.0377368486917692,1.034434,0.11370661140991972,0.01
0.0440263234737308,1.0389220000000001,0.10826507931568964,0.01
0.0503157982556923,1.047644,0.1215859416578371,0.01
0.0566052730376539,1.0506540000000002,0.11279842875119227,0.01
0.0628947478196154,1.059424,0.12012010659675457,0.01
0.069184222601577,1.063692,0.11322942333307226,0.01
0.0754736973835385,1.0703799999999999,0.1197495061028892,0.01
0.0817631721655001,1.07453,0.12259627633799564,0.01
0.0880526469474616,1.081092,0.11494389106115604,0.01
0.0943421217294232,1.0850739999999999,0.11578062398277415,0.01
0.1006315965113847,1.092846,0.11684922973907046,0.01
0.1069210712933463,1.0985919999999998,0.11873427201250777,0.01
0.1132105460753078,1.1034300000000001,0.11705209685725652,0.01
0.1195000208572694,1.1104740000000002,0.11626429370147161,0.01
0.1257894956392309,1.113704,0.11879415398207065,0.01
0.1320789704211925,1.1193999999999997,0.11628075061393538,0.01
0.138368445203154,1.1266820000000002,0.11327137484112233,0.01
0.1446579199851156,1.130964,0.12267435256480531,0.01
0.1509473947670771,1.1350759999999998,0.11294348494386172,0.01
0.1572368695490386,1.14278,0.12229254771955574,0.01
0.1635263443310002,1.1471239999999998,0.11961058306527356,0.01
0.1698158191129617,1.1523940000000001,0.11433899924370325,0.01
0.1761052938949233,1.160718,0.1130689499357342,0.01
0.1823947686768848,1.16279,0.12244065655770722,0.01
0.1886842434588464,1.168822,0.12153308878420258,0.01
0.1949737182408079,1.173622,0.11833824108429501,0.01
0.2012631930227695,1.180582,0.11967368236676802,0.01
0.207552667804731,1.1857140000000002,0.11666330660703221,0.01
0.2138421425866926,1.189144,0.11517964584513483,0.01
0.2201316173686541,1.1946780000000001,0.11706276038117797,0.01
0.2264210921506157,1.1986860000000001,0.12570250729411303,0.01
0.2327105669325772,1.20641,0.1223590756154109,0.01
0.2390000417145388,1.2095879999999999,0.1254788327650893,0.01
0.2452895164965003,1.215134,0.12202347921780067,0.01
0.2515789912784619,1.220584,0.11594470503246497,0.01
0.2578684660604234,1.2263339999999998,0.1195607954301557,0.01
0.264157940842385,1.2288839999999999,0.11948795649323316,0.01
0.2704474156243465,1.234724,0.11692786581472055,0.01
0.2767368904063081,1.237952,0.11990673391689233,0.01
0.2830263651882696,1.239314,0.1183515576750085,0.01
0.2893158399702312,1.247184,0.12211645744277598,0.01
0.2956053147521927,1.2478280000000002,0.12158699203742679,0.01
0.3018947895341543,1.254602,0.11753435988100706,0.01
0.3081842643161158,1.258986,0.11825226288439017,0.01
0.3144737390980773,1.2618219999999996,0.11980355692585401,0.01
0.3207632138800389,1.27045,0.12195796540298909,0.01
0.3270526886620004,1.269878,0.11767691365488465,0.01
0.333342163443962,1.274964,0.11921919233874725,0.01
0.3396316382259235,1.2777319999999999,0.11942319478534186,0.01
0.3459211130078851,1.2840460000000002,0.11028444773919047,0.01
0.3522105877898466,1.288436,0.12090491849346689,0.01
0.3585000625718082,1.292062,0.11817883180218651,0.01
0.3647895373537697,1.2939800000000004,0.12110822228651416,0.01
0.3710790121357313,1.295954,0.11027564959329589,0.01
0.3773684869176928,1.299786,0.11714438092066265,0.01
0.3836579616996544,1.3043959999999999,0.11700562876263917,0.01
0.3899474364816159,1.307298,0.11928925379717784,0.01
0.3962369112635774,1.3100139999999998,0.12652679094764302,0.01
0.402526386045539,1.310368,0.11710709708986014,0.01
0.4088158608275006,1.315718,0.12819532035372233,0.01
0.4151053356094621,1.317846,0.12110905039518205,0.01
0.4213948103914237,1.320892,0.11822312340773847,0.01
0.4276842851733852,1.324528,0.11548230152981417,0.01
0.4339737599553467,1.324838,0.11631987141994563,0.01
0.4402632347373083,1.3260379999999998,0.11399604108583855,0.01
0.4465527095192698,1.3292640000000002,0.11639720789310466,0.01
0.4528421843012314,1.330846,0.11065104991138083,0.01
0.459131659083193,1.3336140000000003,0.12278145031421304,0.01
0.4654211338651545,1.3355240000000002,0.12310309946633438,0.01
