omega_tau,C_12,C_13,C_23,K_3
0.0,0.83796,0.84226,0.87474,0.8704399999999999
0.006289474781961547,0.8401,0.83918,0.874,0.8749199999999999
0.012578949563923095,0.84074,0.84042,0.87302,0.8733400000000002
0.018868424345884642,0.8402,0.83756,0.8747,0.8773400000000001
0.02515789912784619,0.83934,0.83726,0.87296,0.8750399999999999
0.03144737390980774,0.83804,0.83464,0.87838,0.88178
0.037736848691769284,0.84024,0.8395,0.8754,0.87614
0.04402632347373083,0.83822,0.83854,0.87344,0.87312
0.05031579825569238,0.83976,0.83646,0.8742,0.8775
0.056605273037653926,0.84242,0.83458,0.87434,0.8821799999999999
0.06289474781961547,0.83894,0.83436,0.87518,0.8797599999999999
0.06918422260157703,0.83682,0.83296,0.87216,0.8760199999999999
0.07547369738353857,0.8347,0.83024,0.87432,0.87878
0.08176317216550011,0.8383,0.82672,0.87446,0.88604
0.08805264694746166,0.83918,0.82576,0.87346,0.8868799999999999
0.09434212172942322,0.83576,0.82438,0.8684,0.8797799999999999
0.10063159651138476,0.83704,0.82292,0.86946,0.8835800000000001
0.1069210712933463,0.83486,0.81976,0.86936,0.88446
0.11321054607530785,0.83356,0.8218,0.87014,0.8819
0.1195000208572694,0.83398,0.81714,0.86956,0.8864000000000001
0.12578949563923095,0.83646,0.8106,0.8691,0.89496
0.1320789704211925,0.8339,0.81082,0.86418,0.88726
0.13836844520315406,0.83006,0.8055,0.86548,0.89004
0.1446579199851156,0.83072,0.80714,0.8621,0.88568
0.15094739476707714,0.82936,0.80354,0.86614,0.89196
0.15723686954903868,0.82722,0.79814,0.86434,0.89342
0.16352634433100022,0.82878,0.79498,0.86378,0.8975799999999998
0.16981581911296179,0.8268,0.7918,0.86432,0.89932
0.17610529389492333,0.82604,0.78894,0.86232,0.8994199999999999
0.18239476867688487,0.82762,0.78626,0.86124,0.9026000000000001
0.18868424345884643,0.82528,0.7778,0.85914,0.90662
