omega_tau,C_12,C_13,C_23,K_3
0.0,0.40188,0.40706,1.0,0.99482
0.006289474781961547,0.3961,0.38564,0.99998,1.01044
0.012578949563923095,0.3914,0.37498,0.99986,1.01628
0.018868424345884642,0.38298,0.36424,0.9998,1.0185399999999998
0.02515789912784619,0.37442,0.35396,0.99976,1.02022
0.03144737390980774,0.376,0.33852,0.9994,1.03688
0.037736848691769284,0.36466,0.33042,0.99918,1.03342
0.04402632347373083,0.36006,0.31622,0.9989,1.04274
0.05031579825569238,0.35384,0.31164,0.99904,1.0412400000000002
0.056605273037653926,0.34478,0.29246,0.99854,1.05086
0.06289474781961547,0.33888,0.27534,0.99814,1.0616800000000002
0.06918422260157703,0.33942,0.26774,0.99792,1.0695999999999999
0.07547369738353857,0.32762,0.25956,0.99716,1.06522
0.08176317216550011,0.32098,0.24764,0.9972,1.0705399999999998
0.08805264694746166,0.31396,0.23014,0.99606,1.07988
0.09434212172942322,0.31098,0.22376,0.9957,1.08292
0.10063159651138476,0.30302,0.21254,0.9952,1.08568
0.1069210712933463,0.30162,0.19726,0.99384,1.0981999999999998
0.11321054607530785,0.29566,0.18148,0.9939,1.10808
0.1195000208572694,0.28942,0.1712,0.99292,1.11114
0.12578949563923095,0.28592,0.15836,0.99234,1.1199
0.1320789704211925,0.27644,0.14744,0.99098,1.11998
0.13836844520315406,0.2704,0.13276,0.99074,1.12838
0.1446579199851156,0.26674,0.1189,0.98838,1.13622
0.15094739476707714,0.25604,0.10756,0.98858,1.13706
0.15723686954903868,0.24982,0.09408,0.98766,1.1434
0.16352634433100022,0.23888,0.08246,0.98662,1.14304
0.16981581911296179,0.23512,0.06944,0.98552,1.1512
0.17610529389492333,0.23072,0.05814,0.98384,1.15642
0.18239476867688487,0.22632,0.04644,0.98348,1.16336
0.18868424345884643,0.22772,0.03284,0.98232,1.1772
0.19497371824080797,0.21756,0.01814,0.981,1.18042
0.20126319302276952,0.2086,0.00396,0.98018,1.18482
0.20755266780473106,0.20018,-0.00264,0.97866,1.1814799999999999
0.2138421425866926,0.20032,-0.01868,0.97754,1.19654
0.22013161736865416,0.18288,-0.02992,0.9748,1.1876
0.2264210921506157,0.17812,-0.04146,0.9743,1.19388
0.23271056693257725,0.17752,-0.05432,0.9735,1.2053399999999999
0.2390000417145388,0.17312,-0.0676,0.97082,1.2115399999999998
0.24528951649650035,0.16926,-0.08348,0.9701,1.22284
0.2515789912784619,0.15838,-0.0858,0.9686,1.2127800000000002
0.25786846606042346,0.15392,-0.09916,0.9664,1.21948
0.264157940842385,0.14732,-0.11528,0.96598,1.22858
0.27044741562434654,0.13646,-0.12882,0.9631,1.2283799999999998
0.2767368904063081,0.13512,-0.14264,0.96188,1.23964
0.2830263651882696,0.12772,-0.15146,0.95948,1.2386599999999999
0.2893158399702312,0.12182,-0.16298,0.9592,1.2440000000000002
