omega_tau,C_12,C_13,C_23,K_3
0.0,0.40236,0.3939,1.0,1.0084600000000001
0.006289474781961547,0.3984,0.38404,0.99996,1.0143199999999999
0.012578949563923095,0.3929,0.37226,0.99994,1.02058
0.018868424345884642,0.38936,0.36162,0.99986,1.0275999999999998
0.02515789912784619,0.37934,0.35266,0.99984,1.0265199999999999
0.03144737390980774,0.36826,0.3387,0.9995,1.02906
0.037736848691769284,0.3627,0.32972,0.99934,1.03232
0.04402632347373083,0.355,0.32202,0.99892,1.0319
0.05031579825569238,0.35314,0.30656,0.9989,1.0454800000000002
0.056605273037653926,0.34726,0.29442,0.99834,1.05118
0.06289474781961547,0.33944,0.27584,0.99796,1.06156
0.06918422260157703,0.33126,0.26848,0.99776,1.0605399999999998
0.07547369738353857,0.33176,0.2559,0.99704,1.0729
0.08176317216550011,0.32408,0.24766,0.99674,1.07316
0.08805264694746166,0.32146,0.22876,0.99614,1.08884
0.09434212172942322,0.31016,0.222,0.99594,1.0841
0.10063159651138476,0.3049,0.20994,0.99526,1.09022
0.1069210712933463,0.3023,0.19248,0.99388,1.1037000000000001
0.11321054607530785,0.2941,0.18626,0.99352,1.10136
0.1195000208572694,0.28004,0.17268,0.99348,1.10084
0.12578949563923095,0.27986,0.16944,0.99166,1.10208
0.1320789704211925,0.27798,0.15136,0.99148,1.1181
0.13836844520315406,0.27218,0.12476,0.99084,1.13826
0.1446579199851156,0.26174,0.1162,0.99004,1.13558
0.15094739476707714,0.2563,0.10928,0.98872,1.13574
0.15723686954903868,0.248,0.09924,0.98748,1.13624
0.16352634433100022,0.24796,0.08428,0.98666,1.1503400000000001
0.16981581911296179,0.23602,0.07474,0.98554,1.14682
0.17610529389492333,0.23558,0.05752,0.98364,1.1617
0.18239476867688487,0.22884,0.048,0.98392,1.16476
0.18868424345884643,0.22566,0.02938,0.9819,1.17818
0.19497371824080797,0.21452,0.02394,0.98156,1.17214
0.20126319302276952,0.20506,0.00878,0.9805,1.17678
0.20755266780473106,0.20526,-0.00324,0.978,1.1864999999999999
0.2138421425866926,0.19728,-0.02018,0.97682,1.1942800000000002
0.22013161736865416,0.19094,-0.02738,0.97596,1.19428
0.2264210921506157,0.1802,-0.0353,0.97408,1.1895799999999999
0.23271056693257725,0.18032,-0.04876,0.97414,1.20322
0.2390000417145388,0.17736,-0.06248,0.97106,1.2109
0.24528951649650035,0.1626,-0.07632,0.96982,1.20874
0.2515789912784619,0.1558,-0.09648,0.96918,1.22146
0.25786846606042346,0.15288,-0.10672,0.96558,1.22518
0.264157940842385,0.14034,-0.112,0.9668,1.2191400000000001
0.27044741562434654,0.138,-0.12732,0.96308,1.2284000000000002
0.2767368904063081,0.13332,-0.14306,0.96164,1.23802
0.2830263651882696,0.1259,-0.1527,0.9596,1.2382000000000002
0.2893158399702312,0.12378,-0.16634,0.95664,1.24676
0.2956053147521927,0.1161,-0.1803,0.9568,1.2531999999999999
0.3018947895341543,0.11164,-0.19294,0.95368,1.25826
0.30818426431611584,0.10806,-0.2,0.95374,1.2618
0.31447373909807735,0.0986,-0.22084,0.95076,1.2702
0.3207632138800389,0.08752,-0.22734,0.94902,1.26388
0.32705268866200043,0.08214,-0.24542,0.94638,1.27394
0.333342163443962,0.07254,-0.25564,0.944,1.27218
0.33963163822592357,0.07708,-0.26638,0.94196,1.28542
0.3459211130078851,0.06442,-0.28008,0.94182,1.28632
0.35221058778984665,0.05504,-0.28944,0.93926,1.2837399999999999
0.3585000625718082,0.05112,-0.30388,0.93624,1.29124
0.36478953735376973,0.04548,-0.31182,0.93358,1.29088
0.3710790121357313,0.04416,-0.32058,0.93428,1.29902
0.37736848691769287,0.02484,-0.33584,0.9284,1.28908
0.3836579616996544,0.02458,-0.34802,0.92778,1.30038
0.38994743648161595,0.0172,-0.35794,0.92454,1.29968
0.39623691126357746,0.01206,-0.36794,0.92474,1.30474
0.40252638604553903,0.00318,-0.3843,0.92048,1.30796
0.4088158608275006,0.00368,-0.39376,0.92062,1.31806
0.4151053356094621,-0.00472,-0.40124,0.91388,1.3104
0.4213948103914237,-0.00884,-0.42294,0.91444,1.32854
0.4276842851733852,-0.01486,-0.42954,0.91012,1.3248
