omega_tau,C_12,C_13,C_23,K_3
0.0,0.8396,0.835,0.8716,0.8762000000000001
0.006289474781961547,0.837,0.8398,0.8766,0.8738
0.012578949563923095,0.8348,0.8424,0.876,0.8683999999999998
0.018868424345884642,0.8392,0.8378,0.873,0.8744
0.02515789912784619,0.84,0.8366,0.8716,0.875
0.03144737390980774,0.8332,0.8532,0.8768,0.8568
0.037736848691769284,0.8428,0.8454,0.8708,0.8682
0.04402632347373083,0.8288,0.8408,0.8816,0.8695999999999999
0.05031579825569238,0.8336,0.8268,0.864,0.8708
0.056605273037653926,0.8422,0.836,0.8786,0.8848000000000001
0.06289474781961547,0.8418,0.8318,0.8742,0.8842
0.06918422260157703,0.8398,0.84,0.866,0.8658
0.07547369738353857,0.8426,0.8364,0.8766,0.8828
0.08176317216550011,0.8386,0.8288,0.8712,0.881
0.08805264694746166,0.8376,0.831,0.8758,0.8824000000000001
0.09434212172942322,0.8396,0.8228,0.8662,0.883
0.10063159651138476,0.8336,0.8236,0.8774,0.8873999999999999
0.1069210712933463,0.8282,0.819,0.868,0.8772000000000002
0.11321054607530785,0.8392,0.8234,0.8652,0.8809999999999999
0.1195000208572694,0.839,0.8034,0.8684,0.9039999999999998
0.12578949563923095,0.8346,0.8204,0.8594,0.8735999999999999
0.1320789704211925,0.8354,0.8108,0.8688,0.8934000000000002
0.13836844520315406,0.8242,0.8056,0.8652,0.8838
0.1446579199851156,0.8336,0.8044,0.8604,0.8896
0.15094739476707714,0.8372,0.8138,0.8606,0.884
0.15723686954903868,0.831,0.8016,0.8614,0.8908000000000001
0.16352634433100022,0.8172,0.7966,0.8654,0.8859999999999999
0.16981581911296179,0.8226,0.791,0.8626,0.8942
0.17610529389492333,0.828,0.7764,0.8586,0.9101999999999999
0.18239476867688487,0.8326,0.7874,0.863,0.9082
0.18868424345884643,0.829,0.765,0.849,0.9129999999999999
0.19497371824080797,0.8278,0.7764,0.8606,0.9120000000000001
0.20126319302276952,0.8352,0.777,0.8626,0.9208
0.20755266780473106,0.822,0.7626,0.8478,0.9072
0.2138421425866926,0.821,0.76,0.8606,0.9216
0.22013161736865416,0.8236,0.7622,0.8544,0.9158
0.2264210921506157,0.817,0.7476,0.8484,0.9178
0.23271056693257725,0.8216,0.7498,0.847,0.9188000000000001
0.2390000417145388,0.8192,0.7398,0.8564,0.9358000000000002
0.24528951649650035,0.8142,0.7414,0.8468,0.9196000000000001
0.2515789912784619,0.8106,0.7238,0.8514,0.9381999999999999
0.25786846606042346,0.8136,0.7188,0.846,0.9408
0.264157940842385,0.814,0.72,0.8422,0.9361999999999999
0.27044741562434654,0.808,0.7138,0.834,0.9281999999999999
0.2767368904063081,0.8146,0.7164,0.8362,0.9344
0.2830263651882696,0.8064,0.7124,0.8354,0.9293999999999999
0.2893158399702312,0.8038,0.7064,0.8356,0.9329999999999999
0.2956053147521927,0.8,0.7014,0.8422,0.9407999999999999
0.3018947895341543,0.8034,0.6928,0.8476,0.9582
0.30818426431611584,0.7988,0.6826,0.8286,0.9448
0.31447373909807735,0.7934,0.6912,0.8264,0.9286000000000001
0.3207632138800389,0.7976,0.687,0.8198,0.9303999999999999
0.32705268866200043,0.7822,0.6676,0.8294,0.9440000000000002
0.333342163443962,0.7938,0.6634,0.8204,0.9507999999999999
0.33963163822592357,0.7968,0.6586,0.8246,0.9628
0.3459211130078851,0.7878,0.6392,0.8212,0.9698
0.35221058778984665,0.7816,0.6454,0.82,0.9561999999999999
0.3585000625718082,0.7872,0.6248,0.8246,0.9870000000000001
0.36478953735376973,0.7726,0.6246,0.8236,0.9716
0.3710790121357313,0.7778,0.6144,0.821,0.9844
0.37736848691769287,0.787,0.6212,0.8236,0.9894000000000001
0.3836579616996544,0.7858,0.6094,0.8074,0.9837999999999999
0.38994743648161595,0.7828,0.5964,0.812,0.9984000000000002
0.39623691126357746,0.773,0.5952,0.81,0.9878000000000002
0.40252638604553903,0.771,0.6084,0.803,0.9656
0.4088158608275006,0.769,0.5812,0.8004,0.9881999999999999
0.4151053356094621,0.773,0.5756,0.8018,0.9992
0.4213948103914237,0.771,0.5648,0.7944,1.0006
0.4276842851733852,0.7638,0.5416,0.8014,1.0236
0.43397375995534676,0.7676,0.5472,0.7966,1.017
0.44026323473730833,0.767,0.5248,0.7946,1.0368
0.44655270951926984,0.7534,0.5258,0.7754,1.003
0.4528421843012314,0.7474,0.5136,0.7912,1.025
0.459131659083193,0.7448,0.4926,0.7826,1.0348000000000002
0.4654211338651545,0.7496,0.501,0.7812,1.0298000000000003
0.47171060864711606,0.744,0.485,0.7804,1.0394
0.4780000834290776,0.7542,0.4932,0.7708,1.0317999999999998
0.48428955821103914,0.7524,0.4858,0.7662,1.0328
0.4905790329930007,0.7298,0.4672,0.7718,1.0344
0.4968685077749622,0.7434,0.4484,0.7696,1.0646
0.5031579825569238,0.7276,0.45,0.7776,1.0552
0.5094474573388853,0.735,0.4248,0.768,1.0782
0.5157369321208469,0.723,0.4342,0.7612,1.05
0.5220264069028084,0.7466,0.4314,0.7564,1.0716
0.52831588168477,0.7266,0.4032,0.7492,1.0726
0.5346053564667316,0.7156,0.417,0.754,1.0526
0.5408948312486931,0.724,0.402,0.7476,1.0695999999999999
0.5471843060306546,0.7192,0.3774,0.7442,1.086
0.5534737808126162,0.7194,0.3724,0.7364,1.0834
0.5597632555945777,0.7138,0.3704,0.7474,1.0907999999999998
0.5660527303765392,0.712,0.3468,0.7336,1.0988
0.5723422051585008,0.7156,0.3434,0.7312,1.1034000000000002
0.5786316799404624,0.7102,0.3532,0.7442,1.1012000000000002
0.5849211547224239,0.7082,0.3372,0.7316,1.1026
0.5912106295043854,0.699,0.3176,0.739,1.1204
0.597500104286347,0.6976,0.2972,0.7242,1.1246
0.6037895790683085,0.6908,0.2982,0.722,1.1145999999999998
0.6100790538502701,0.6874,0.2896,0.73,1.1278
0.6163685286322317,0.693,0.2976,0.7018,1.0972
0.6226580034141932,0.679,0.2726,0.7112,1.1176000000000001
0.6289474781961547,0.6786,0.2504,0.7008,1.129
0.6352369529781163,0.678,0.2406,0.7076,1.1450000000000002
0.6415264277600778,0.682,0.2376,0.6996,1.1440000000000001
0.6478159025420394,0.669,0.2316,0.7002,1.1376000000000002
0.6541053773240009,0.6594,0.2136,0.6942,1.1400000000000001
0.6603948521059625,0.669,0.2118,0.6966,1.1538000000000002
0.666684326887924,0.6576,0.189,0.6964,1.165
0.6729738016698855,0.659,0.1908,0.6744,1.1426
0.6792632764518471,0.6598,0.174,0.6804,1.1662000000000001
0.6855527512338087,0.644,0.1466,0.6712,1.1685999999999999
0.6918422260157702,0.6428,0.1626,0.6622,1.1424
0.6981317007977318,0.6516,0.148,0.6774,1.181
0.7044211755796933,0.6504,0.1442,0.6614,1.1675999999999997
